TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
30	0.0162	0.0270542	0.018664	0.0341501	0.0492449	0.0461636	0.0449959	0.0648623	0.0671925	0.0643979	0.0144568	0.0160524	0.0143503	0.0241155	0.0216192	0.0347824	0.0368766	0.0193076	0.0525976	0.0509948	0.0114062	0.0151121	0.025546	0.054179	0.0121644	0.0520644	0.0209549	0.0176842	0.0436421	0.0416573	0.0499918	0.0432803	0.0442595	0.0170382	0.0443401	0.0503266	0.0369933	0.0423673	0.0409801
31	0.01674	0.0270458	0.0186582	0.0341318	0.0492311	0.0461431	0.0449918	0.0648518	0.0671955	0.0644005	0.0144557	0.0160563	0.0143543	0.0241122	0.0216165	0.0347618	0.0368535	0.0193103	0.0525957	0.0509949	0.0114053	0.0151127	0.0255403	0.0541822	0.0121611	0.0520619	0.0209507	0.0176842	0.0436435	0.0416421	0.0499703	0.043258	0.0442623	0.0170487	0.0443321	0.0503298	0.0369931	0.0423666	0.0409797
32	0.01728	0.0270376	0.0186524	0.0341135	0.0492172	0.0461224	0.0449877	0.0648412	0.0671985	0.0644033	0.0144545	0.0160602	0.0143583	0.024109	0.0216142	0.034741	0.0368303	0.0193131	0.0525937	0.0509951	0.0114044	0.0151134	0.0255347	0.0541855	0.0121577	0.0520593	0.0209464	0.0176842	0.0436448	0.0416269	0.0499485	0.0432354	0.0442653	0.0170592	0.0443239	0.0503331	0.0369928	0.042366	0.0409793
33	0.01782	0.0270294	0.0186466	0.0340951	0.0492033	0.0461016	0.0449836	0.0648304	0.0672017	0.0644062	0.0144534	0.0160641	0.0143623	0.0241058	0.0216118	0.0347202	0.036807	0.0193157	0.0525917	0.0509953	0.0114036	0.015114	0.025529	0.0541889	0.0121544	0.0520569	0.020942	0.0176843	0.0436462	0.0416117	0.0499265	0.0432126	0.0442684	0.0170696	0.0443155	0.0503365	0.0369927	0.0423654	0.040979
34	0.01836	0.0270213	0.0186409	0.0340768	0.0491893	0.0460806	0.0449796	0.0648194	0.067205	0.0644092	0.0144523	0.0160679	0.0143662	0.0241026	0.0216095	0.0346994	0.0367835	0.0193184	0.0525898	0.0509957	0.0114027	0.0151147	0.0255235	0.0541924	0.0121512	0.0520544	0.0209375	0.0176843	0.0436477	0.0415965	0.0499043	0.0431896	0.0442717	0.0170799	0.044307	0.05034	0.0369926	0.0423649	0.0409787
35	0.0189	0.0270132	0.0186352	0.0340585	0.0491753	0.0460594	0.0449756	0.0648081	0.0672085	0.0644123	0.0144512	0.0160717	0.0143701	0.0240995	0.0216072	0.0346785	0.0367599	0.0193211	0.052588	0.0509961	0.0114019	0.0151153	0.0255179	0.0541961	0.012148	0.052052	0.020933	0.0176844	0.0436492	0.0415813	0.0498819	0.0431664	0.0442751	0.0170901	0.0442982	0.0503437	0.0369925	0.0423645	0.0409785
36	0.01944	0.0270052	0.0186296	0.0340401	0.0491612	0.0460381	0.0449716	0.0647967	0.067212	0.0644155	0.01445	0.0160755	0.014374	0.0240964	0.0216049	0.0346576	0.0367362	0.0193237	0.0525861	0.0509967	0.0114011	0.0151159	0.0255125	0.0541998	0.0121448	0.0520496	0.0209283	0.0176844	0.0436507	0.041566	0.0498594	0.0431431	0.0442786	0.0171002	0.0442893	0.0503475	0.0369925	0.042364	0.0409783
37	0.01998	0.0269973	0.0186241	0.0340217	0.0491471	0.0460167	0.0449677	0.064785	0.0672157	0.0644189	0.0144489	0.0160792	0.0143778	0.0240933	0.0216027	0.0346366	0.0367124	0.0193263	0.0525844	0.0509973	0.0114002	0.0151166	0.025507	0.0542038	0.0121416	0.0520473	0.0209236	0.0176845	0.0436523	0.0415508	0.0498366	0.0431196	0.0442823	0.0171102	0.0442802	0.0503515	0.0369926	0.0423637	0.0409782
38	0.02052	0.0269895	0.0186185	0.0340034	0.049133	0.0459951	0.0449638	0.0647731	0.0672196	0.0644224	0.0144479	0.0160829	0.0143816	0.0240903	0.0216005	0.0346156	0.0366884	0.0193289	0.0525827	0.050998	0.0113994	0.0151172	0.0255017	0.0542078	0.0121385	0.052045	0.0209188	0.0176845	0.0436539	0.0415355	0.0498137	0.0430959	0.0442861	0.0171202	0.0442708	0.0503556	0.0369927	0.0423633	0.0409781
39	0.02106	0.0269817	0.0186131	0.033985	0.0491189	0.0459734	0.0449599	0.064761	0.0672235	0.064426	0.0144468	0.0160866	0.0143854	0.0240872	0.0215983	0.0345945	0.0366644	0.0193315	0.0525811	0.0509988	0.0113986	0.0151178	0.0254963	0.054212	0.0121354	0.0520428	0.020914	0.0176845	0.0436556	0.0415202	0.0497905	0.0430721	0.0442901	0.01713	0.0442613	0.0503598	0.0369929	0.042363	0.0409781
40	0.0216	0.026974	0.0186076	0.0339667	0.0491048	0.0459515	0.0449561	0.0647487	0.0672276	0.0644298	0.0144457	0.0160903	0.0143891	0.0240843	0.0215961	0.0345735	0.0366403	0.019334	0.0525795	0.0509998	0.0113978	0.0151184	0.025491	0.0542163	0.0121323	0.0520406	0.0209091	0.0176846	0.0436573	0.041505	0.0497673	0.0430481	0.0442942	0.0171397	0.0442515	0.0503642	0.0369931	0.0423628	0.0409781
