TimeSlice	Time	LH_Knee	LH_HipZ	LH_AnkleZ
6346	3.42684	0.888545	1.14935	0.258653
6365	3.4371	0.887493	1.14865	0.258301
6384	3.44736	0.886446	1.14795	0.257958
6403	3.45762	0.885403	1.14725	0.257612
6422	3.46788	0.884367	1.14656	0.257267
6441	3.47814	0.883335	1.14587	0.256929
6460	3.4884	0.882308	1.14518	0.256589
6479	3.49866	0.881286	1.1445	0.25625
6498	3.50892	0.880269	1.14382	0.255918
6517	3.51918	0.879257	1.14314	0.255584
6536	3.52944	0.87825	1.14246	0.25525
6555	3.5397	0.877248	1.14179	0.254917
6574	3.54996	0.87625	1.14112	0.254593
6593	3.56022	0.875256	1.14045	0.254266
6612	3.57048	0.874268	1.13979	0.253938
6631	3.58074	0.873284	1.13913	0.253619
6650	3.591	0.872304	1.13847	0.253297
6669	3.60126	0.871329	1.13782	0.252975
6688	3.61152	0.870358	1.13716	0.252661
6707	3.62178	0.869392	1.13651	0.252344
6726	3.63204	0.86843	1.13587	0.252027
6745	3.6423	0.867472	1.13522	0.251718
6764	3.65256	0.866518	1.13458	0.251405
6783	3.66282	0.865569	1.13394	0.251093
6802	3.67308	0.864623	1.1333	0.250789
6821	3.68334	0.863681	1.13267	0.250481
6840	3.6936	0.862744	1.13204	0.250174
6859	3.70386	0.861811	1.13141	0.249874
6878	3.71412	0.860881	1.13078	0.24957
6897	3.72438	0.859956	1.13016	0.249267
6916	3.73464	0.859035	1.12953	0.248966
6935	3.7449	0.858116	1.12891	0.248673
6954	3.75516	0.857202	1.1283	0.248375
6973	3.76542	0.856292	1.12768	0.248077
6992	3.77568	0.855385	1.12707	0.247787
7011	3.78594	0.854482	1.12646	0.247494
7030	3.7962	0.853583	1.12585	0.247201
7049	3.80646	0.852687	1.12524	0.246915
7068	3.81672	0.851794	1.12464	0.246626
7087	3.82698	0.850906	1.12404	0.246337
7106	3.83724	0.850021	1.12344	0.246055
7125	3.8475	0	0	0
7144	3.85776	0	0	0
7163	3.86802	0	0	0
7182	3.87828	0	0	0
7201	3.88854	0	0	0
7220	3.8988	0	0	0
7239	3.90906	0	0	0
7258	3.91932	0	0	0
7277	3.92958	0	0	0
