TimeSlice	Time	LH_GemellusSuperior	LH_GemellusSuperior
776	0.41904	0.0130945	86.465
777	0.41958	0.0130945	86.4654
778	0.42012	0.0130944	86.4657
779	0.42066	0.0130944	86.466
780	0.4212	0.0130944	86.4663
781	0.42174	0.0130944	86.4666
782	0.42228	0.0130943	86.4669
783	0.42282	0.0130943	86.4672
784	0.42336	0.0130943	86.4675
785	0.4239	0.0130943	86.4679
786	0.42444	0.0130942	86.4682
787	0.42498	0.0130942	86.4685
788	0.42552	0.0130942	86.4688
789	0.42606	0.0130942	86.4691
790	0.4266	0.0130941	86.4695
791	0.42714	0.0130941	86.4698
792	0.42768	0.0130941	86.4701
793	0.42822	0.0130941	86.4704
794	0.42876	0.0130941	86.4707
795	0.4293	0.013094	86.4711
796	0.42984	0.013094	86.4714
797	0.43038	0.013094	86.4717
798	0.43092	0.013094	86.472
799	0.43146	0.0130939	86.4723
800	0.432	0.0130939	86.4727
801	0.43254	0.0130939	86.473
802	0.43308	0.0130939	86.4733
803	0.43362	0.0130938	86.4737
804	0.43416	0.0130938	86.474
805	0.4347	0.0130938	86.4743
806	0.43524	0.0130938	86.4746
807	0.43578	0.0130937	86.4749
808	0.43632	0.0130937	86.4753
809	0.43686	0.0130937	86.4756
810	0.4374	0.0130937	86.4759
811	0.43794	0.0130936	86.4763
812	0.43848	0.0130936	86.4766
813	0.43902	0.0130936	86.4769
814	0.43956	0.0130936	86.4772
815	0.4401	0.0130935	86.4776
816	0.44064	0.0130935	86.4779
817	0.44118	0.0130935	86.4782
818	0.44172	0.0130935	86.4785
819	0.44226	0.0130934	86.4789
820	0.4428	0.0130934	86.4792
821	0.44334	0.0130934	86.4795
822	0.44388	0.0130934	86.4799
823	0.44442	0.0130933	86.4802
824	0.44496	0.0130933	86.4805
825	0.4455	0.0130933	86.4809
826	0.44604	0.0130933	86.4812
827	0.44658	0.0130932	86.4815
828	0.44712	0.0130932	86.4818
829	0.44766	0.0130932	86.4822
830	0.4482	0.0130932	86.4825
831	0.44874	0.0130931	86.4829
832	0.44928	0.0130931	86.4832
833	0.44982	0.0130931	86.4835
834	0.45036	0.0130931	86.4839
835	0.4509	0.013093	86.4842
836	0.45144	0.013093	86.4845
837	0.45198	0.013093	86.4848
838	0.45252	0.013093	86.4852
839	0.45306	0.0130929	86.4855
840	0.4536	0.0130929	86.4858
841	0.45414	0.0130929	86.4862
842	0.45468	0.0130929	86.4865
843	0.45522	0.0130928	86.4868
844	0.45576	0.0130928	86.4872
845	0.4563	0.0130928	86.4875
846	0.45684	0.0130928	86.4879
847	0.45738	0.0130927	86.4882
848	0.45792	0.0130927	86.4885
849	0.45846	0.0130927	86.4889
850	0.459	0.0130927	86.4892
851	0.45954	0.0130926	86.4895
852	0.46008	0.0130926	86.4899
853	0.46062	0.0130926	86.4902
854	0.46116	0.0130926	86.4906
855	0.4617	0.0130925	86.4909
856	0.46224	0.0130925	86.4912
857	0.46278	0.0130925	86.4916
858	0.46332	0.0130925	86.4919
859	0.46386	0.0130924	86.4922
860	0.4644	0.0130924	86.4926
861	0.46494	0.0130924	86.4929
862	0.46548	0.0130924	86.4933
863	0.46602	0.0130923	86.4936
864	0.46656	0.0130923	86.4939
865	0.4671	0.0130923	86.4943
866	0.46764	0.0130923	86.4946
867	0.46818	0.0130922	86.495
868	0.46872	0.0130922	86.4953
869	0.46926	0.0130922	86.4956
870	0.4698	0.0130922	86.496
871	0.47034	0.0130921	86.4963
872	0.47088	0.0130921	86.4967
873	0.47142	0.0130921	86.497
874	0.47196	0.0130921	86.4974
875	0.4725	0.013092	86.4977
876	0.47304	0.013092	86.498
877	0.47358	0.013092	86.4984
878	0.47412	0.0130919	86.4987
879	0.47466	0.0130919	86.4991
880	0.4752	0.0130919	86.4994
881	0.47574	0.0130919	86.4997
882	0.47628	0.0130918	86.5001
883	0.47682	0.0130918	86.5004
884	0.47736	0.0130918	86.5008
885	0.4779	0.0130918	86.5011
886	0.47844	0.0130917	86.5015
887	0.47898	0.0130917	86.5018
888	0.47952	0.0130917	86.5022
889	0.48006	0.0130917	86.5025
890	0.4806	0.0130916	86.5028
891	0.48114	0.0130916	86.5032
892	0.48168	0.0130916	86.5035
893	0.48222	0.0130916	86.5038
894	0.48276	0.0130915	86.5042
895	0.4833	0.0130915	86.5046
896	0.48384	0.0130915	86.5049
897	0.48438	0.0130915	86.5052
898	0.48492	0.0130914	86.5056
899	0.48546	0.0130914	86.5059
900	0.486	0.0130914	86.5063
901	0.48654	0.0130914	86.5066
902	0.48708	0.0130913	86.507
903	0.48762	0.0130913	86.5073
904	0.48816	0.0130913	86.5077
905	0.4887	0.0130912	86.508
906	0.48924	0.0130912	86.5084
907	0.48978	0.0130912	86.5087
908	0.49032	0.0130912	86.509
909	0.49086	0.0130911	86.5094
910	0.4914	0.0130911	86.5097
911	0.49194	0.0130911	86.5101
912	0.49248	0.0130911	86.5105
913	0.49302	0.013091	86.5108
914	0.49356	0.013091	86.5112
915	0.4941	0.013091	86.5115
916	0.49464	0.013091	86.5118
917	0.49518	0.0130909	86.5122
918	0.49572	0.0130909	86.5126
919	0.49626	0.0130909	86.5129
920	0.4968	0.0130909	86.5132
921	0.49734	0.0130908	86.5136
922	0.49788	0.0130908	86.5139
923	0.49842	0.0130908	86.5143
924	0.49896	0.0130907	86.5146
925	0.4995	0.0130907	86.515
926	0.50004	0.0130907	86.5153
927	0.50058	0.0130907	86.5157
928	0.50112	0.0130906	86.5161
929	0.50166	0.0130906	86.5164
930	0.5022	0.0130906	86.5167
931	0.50274	0.0130906	86.5171
932	0.50328	0.0130905	86.5174
933	0.50382	0.0130905	86.5178
934	0.50436	0.0130905	86.5182
935	0.5049	0.0130905	86.5185
936	0.50544	0.0130904	86.5188
937	0.50598	0.0130904	86.5192
938	0.50652	0.0130904	86.5192
939	0.50706	0.0130904	86.5192
940	0.5076	0.0130904	86.5192
941	0.50814	0.0130904	86.5192
942	0.50868	0.0130904	86.5192
943	0.50922	0.0130904	86.5193
944	0.50976	0.0130904	86.5194
945	0.5103	0.0130904	86.5194
946	0.51084	0.0130904	86.5195
947	0.51138	0.0130904	86.5197
948	0.51192	0.0130904	86.5199
949	0.51246	0.0130903	86.5201
950	0.513	0.0130903	86.5203
951	0.51354	0.0130903	86.5206
952	0.51408	0.0130903	86.5209
953	0.51462	0.0130903	86.5212
954	0.51516	0.0130902	86.5215
955	0.5157	0.0130902	86.5219
956	0.51624	0.0130902	86.5223
957	0.51678	0.0130901	86.5227
958	0.51732	0.0130901	86.5232
959	0.51786	0.0130901	86.5236
960	0.5184	0.01309	86.5241
961	0.51894	0.01309	86.5245
962	0.51948	0.01309	86.525
963	0.52002	0.0130899	86.5255
964	0.52056	0.0130899	86.526
965	0.5211	0.0130899	86.5265
966	0.52164	0.0130898	86.5269
967	0.52218	0.0130898	86.5274
968	0.52272	0.0130898	86.5279
969	0.52326	0.0130897	86.5283
970	0.5238	0.0130897	86.5288
971	0.52434	0.0130897	86.5292
972	0.52488	0.0130896	86.5297
973	0.52542	0.0130896	86.5301
974	0.52596	0.0130896	86.5305
975	0.5265	0.0130895	86.5309
976	0.52704	0.0130895	86.5314
977	0.52758	0.0130895	86.5318
978	0.52812	0.0130894	86.5322
979	0.52866	0.0130894	86.5326
980	0.5292	0.0130894	86.533
981	0.52974	0.0130893	86.5333
982	0.53028	0.0130893	86.5337
983	0.53082	0.0130893	86.5341
984	0.53136	0.0130893	86.5345
985	0.5319	0.0130892	86.5349
986	0.53244	0.0130892	86.5353
987	0.53298	0.0130892	86.5357
988	0.53352	0.0130891	86.5361
989	0.53406	0.0130891	86.5364
990	0.5346	0.0130891	86.5368
991	0.53514	0.013089	86.5372
992	0.53568	0.013089	86.5376
993	0.53622	0.013089	86.538
994	0.53676	0.013089	86.5384
995	0.5373	0.0130889	86.5388
996	0.53784	0.0130889	86.5392
997	0.53838	0.0130889	86.5396
998	0.53892	0.0130888	86.5399
999	0.53946	0.0130888	86.5403
1000	0.54	0.0130888	86.5407
1001	0.54054	0.0130888	86.5411
1002	0.54108	0.0130887	86.5415
1003	0.54162	0.0130887	86.5419
1004	0.54216	0.0130887	86.5423
1005	0.5427	0.0130886	86.5427
1006	0.54324	0.0130886	86.543
1007	0.54378	0.0130886	86.5434
1008	0.54432	0.0130886	86.5438
1009	0.54486	0.0130885	86.5442
1010	0.5454	0.0130885	86.5446
1011	0.54594	0.0130885	86.545
1012	0.54648	0.0130884	86.5453
1013	0.54702	0.0130884	86.5457
1014	0.54756	0.0130884	86.5461
1015	0.5481	0.0130883	86.5465
1016	0.54864	0.0130883	86.5469
1017	0.54918	0.0130883	86.5473
1018	0.54972	0.0130883	86.5477
1019	0.55026	0.0130882	86.548
1020	0.5508	0.0130882	86.5484
1021	0.55134	0.0130882	86.5488
1022	0.55188	0.0130881	86.5492
1023	0.55242	0.0130881	86.5496
1024	0.55296	0.0130881	86.5499
1025	0.5535	0.0130881	86.5503
1026	0.55404	0.013088	86.5507
1027	0.55458	0.013088	86.551
1028	0.55512	0.013088	86.5514
1029	0.55566	0.013088	86.5518
1030	0.5562	0.0130879	86.5521
1031	0.55674	0.0130879	86.5525
1032	0.55728	0.0130879	86.5528
1033	0.55782	0.0130878	86.5532
1034	0.55836	0.0130878	86.5535
1035	0.5589	0.0130878	86.5539
1036	0.55944	0.0130878	86.5542
1037	0.55998	0.0130877	86.5546
1038	0.56052	0.0130877	86.5549
1039	0.56106	0.0130877	86.5553
1040	0.5616	0.0130877	86.5556
1041	0.56214	0.0130876	86.5559
1042	0.56268	0.0130876	86.5563
1043	0.56322	0.0130876	86.5566
1044	0.56376	0.0130876	86.557
1045	0.5643	0.0130875	86.5573
1046	0.56484	0.0130875	86.5577
1047	0.56538	0.0130875	86.558
1048	0.56592	0.0130875	86.5584
1049	0.56646	0.0130874	86.5587
1050	0.567	0.0130874	86.5591
1051	0.56754	0.0130874	86.5594
1052	0.56808	0.0130873	86.5598
1053	0.56862	0.0130873	86.5601
1054	0.56916	0.0130873	86.5605
1055	0.5697	0.0130873	86.5608
1056	0.57024	0.0130872	86.5612
1057	0.57078	0.0130872	86.5615
1058	0.57132	0.0130872	86.5618
1059	0.57186	0.0130872	86.5622
1060	0.5724	0.0130871	86.5626
1061	0.57294	0.0130871	86.5629
1062	0.57348	0.0130871	86.5633
1063	0.57402	0.0130871	86.5636
1064	0.57456	0.013087	86.564
1065	0.5751	0.013087	86.5643
1066	0.57564	0.013087	86.5647
1067	0.57618	0.013087	86.565
1068	0.57672	0.0130869	86.5654
1069	0.57726	0.0130869	86.5658
1070	0.5778	0.0130869	86.5661
1071	0.57834	0.0130868	86.5665
1072	0.57888	0.0130868	86.5668
1073	0.57942	0.0130868	86.5672
1074	0.57996	0.0130868	86.5675
1075	0.5805	0.0130867	86.5679
1076	0.58104	0.0130867	86.5683
1077	0.58158	0.0130867	86.5686
1078	0.58212	0.0130867	86.569
1079	0.58266	0.0130866	86.5694
1080	0.5832	0.0130866	86.5697
1081	0.58374	0.0130866	86.5701
1082	0.58428	0.0130865	86.5705
1083	0.58482	0.0130865	86.5708
1084	0.58536	0.0130865	86.5712
1085	0.5859	0.0130865	86.5716
1086	0.58644	0.0130864	86.5719
1087	0.58698	0.0130864	86.5723
1088	0.58752	0.0130864	86.5727
1089	0.58806	0.0130863	86.573
1090	0.5886	0.0130863	86.5734
1091	0.58914	0.0130863	86.5738
1092	0.58968	0.0130863	86.5741
1093	0.59022	0.0130862	86.5745
1094	0.59076	0.0130862	86.5749
1095	0.5913	0.0130862	86.5752
1096	0.59184	0.0130862	86.5756
1097	0.59238	0.0130861	86.576
1098	0.59292	0.0130861	86.5764
1099	0.59346	0.0130861	86.5767
1100	0.594	0.013086	86.5771
1101	0.59454	0.013086	86.5774
1102	0.59508	0.013086	86.5778
1103	0.59562	0.013086	86.5782
1104	0.59616	0.0130859	86.5786
1105	0.5967	0.0130859	86.5789
1106	0.59724	0.0130859	86.5793
1107	0.59778	0.0130858	86.5797
1108	0.59832	0.0130858	86.58
1109	0.59886	0.0130858	86.5804
1110	0.5994	0.0130858	86.5808
1111	0.59994	0.0130857	86.5812
1112	0.60048	0.0130857	86.5815
1113	0.60102	0.0130857	86.5819
1114	0.60156	0.0130857	86.5823
1115	0.6021	0.0130856	86.5826
1116	0.60264	0.0130856	86.5826
1117	0.60318	0.0130856	86.5826
1118	0.60372	0.0130856	86.5826
1119	0.60426	0.0130856	86.5827
1120	0.6048	0.0130856	86.5827
1121	0.60534	0.0130856	86.5827
1122	0.60588	0.0130856	86.5828
1123	0.60642	0.0130856	86.5829
1124	0.60696	0.0130856	86.583
1125	0.6075	0.0130856	86.5831
1126	0.60804	0.0130856	86.5833
1127	0.60858	0.0130856	86.5835
1128	0.60912	0.0130855	86.5838
1129	0.60966	0.0130855	86.584
1130	0.6102	0.0130855	86.5843
1131	0.61074	0.0130855	86.5847
1132	0.61128	0.0130854	86.585
1133	0.61182	0.0130854	86.5854
1134	0.61236	0.0130854	86.5858
1135	0.6129	0.0130854	86.5863
1136	0.61344	0.0130853	86.5867
1137	0.61398	0.0130853	86.5872
1138	0.61452	0.0130852	86.5876
1139	0.61506	0.0130852	86.5881
1140	0.6156	0.0130852	86.5886
1141	0.61614	0.0130851	86.5891
1142	0.61668	0.0130851	86.5896
1143	0.61722	0.0130851	86.59
1144	0.61776	0.013085	86.5905
1145	0.6183	0.013085	86.591
1146	0.61884	0.013085	86.5915
1147	0.61938	0.0130849	86.5919
1148	0.61992	0.0130849	86.5924
1149	0.62046	0.0130849	86.5928
1150	0.621	0.0130848	86.5933
1151	0.62154	0.0130848	86.5937
1152	0.62208	0.0130848	86.5942
1153	0.62262	0.0130847	86.5946
1154	0.62316	0.0130847	86.595
1155	0.6237	0.0130847	86.5954
1156	0.62424	0.0130846	86.5958
1157	0.62478	0.0130846	86.5962
1158	0.62532	0.0130846	86.5967
1159	0.62586	0.0130845	86.5971
1160	0.6264	0.0130845	86.5975
1161	0.62694	0.0130845	86.5979
1162	0.62748	0.0130844	86.5983
1163	0.62802	0.0130844	86.5987
1164	0.62856	0.0130844	86.5991
1165	0.6291	0.0130844	86.5995
1166	0.62964	0.0130843	86.5999
1167	0.63018	0.0130843	86.6003
1168	0.63072	0.0130843	86.6007
1169	0.63126	0.0130842	86.6011
1170	0.6318	0.0130842	86.6015
1171	0.63234	0.0130842	86.602
1172	0.63288	0.0130841	86.6024
1173	0.63342	0.0130841	86.6028
1174	0.63396	0.0130841	86.6032
1175	0.6345	0.013084	86.6036
1176	0.63504	0.013084	86.604
1177	0.63558	0.013084	86.6044
1178	0.63612	0.0130839	86.6048
1179	0.63666	0.0130839	86.6052
1180	0.6372	0.0130839	86.6056
1181	0.63774	0.0130839	86.606
1182	0.63828	0.0130838	86.6065
1183	0.63882	0.0130838	86.6069
1184	0.63936	0.0130838	86.6072
1185	0.6399	0.0130837	86.6076
1186	0.64044	0.0130837	86.608
1187	0.64098	0.0130837	86.6085
1188	0.64152	0.0130836	86.6088
1189	0.64206	0.0130836	86.6092
1190	0.6426	0.0130836	86.6096
1191	0.64314	0.0130836	86.61
1192	0.64368	0.0130835	86.6104
1193	0.64422	0.0130835	86.6108
1194	0.64476	0.0130835	86.6112
1195	0.6453	0.0130834	86.6115
1196	0.64584	0.0130834	86.6119
1197	0.64638	0.0130834	86.6123
1198	0.64692	0.0130834	86.6127
1199	0.64746	0.0130833	86.6131
1200	0.648	0.0130833	86.6134
1201	0.64854	0.0130833	86.6138
1202	0.64908	0.0130832	86.6142
1203	0.64962	0.0130832	86.6145
1204	0.65016	0.0130832	86.6149
1205	0.6507	0.0130832	86.6153
1206	0.65124	0.0130831	86.6156
1207	0.65178	0.0130831	86.616
1208	0.65232	0.0130831	86.6164
1209	0.65286	0.0130831	86.6167
1210	0.6534	0.013083	86.6171
1211	0.65394	0.013083	86.6174
1212	0.65448	0.013083	86.6178
1213	0.65502	0.0130829	86.6181
1214	0.65556	0.0130829	86.6185
1215	0.6561	0.0130829	86.6188
1216	0.65664	0.0130829	86.6192
1217	0.65718	0.0130828	86.6196
1218	0.65772	0.0130828	86.6199
1219	0.65826	0.0130828	86.6202
1220	0.6588	0.0130828	86.6206
1221	0.65934	0.0130827	86.6209
1222	0.65988	0.0130827	86.6213
1223	0.66042	0.0130827	86.6216
1224	0.66096	0.0130827	86.622
1225	0.6615	0.0130826	86.6224
1226	0.66204	0.0130826	86.6227
1227	0.66258	0.0130826	86.623
1228	0.66312	0.0130825	86.6234
1229	0.66366	0.0130825	86.6237
1230	0.6642	0.0130825	86.6241
1231	0.66474	0.0130825	86.6244
1232	0.66528	0.0130824	86.6248
1233	0.66582	0.0130824	86.6251
1234	0.66636	0.0130824	86.6255
1235	0.6669	0.0130824	86.6255
1236	0.66744	0.0130824	86.6255
1237	0.66798	0.0130824	86.6255
1238	0.66852	0.0130824	86.6255
1239	0.66906	0.0130824	86.6255
1240	0.6696	0.0130824	86.6256
1241	0.67014	0.0130824	86.6256
1242	0.67068	0.0130824	86.6257
1243	0.67122	0.0130824	86.6258
1244	0.67176	0.0130823	86.626
1245	0.6723	0.0130823	86.6262
1246	0.67284	0.0130823	86.6264
1247	0.67338	0.0130823	86.6266
1248	0.67392	0.0130823	86.6269
1249	0.67446	0.0130823	86.6272
1250	0.675	0.0130822	86.6275
1251	0.67554	0.0130822	86.6279
1252	0.67608	0.0130822	86.6283
1253	0.67662	0.0130821	86.6287
1254	0.67716	0.0130821	86.6291
1255	0.6777	0.0130821	86.6296
1256	0.67824	0.013082	86.63
1257	0.67878	0.013082	86.6305
1258	0.67932	0.013082	86.6309
1259	0.67986	0.0130819	86.6314
1260	0.6804	0.0130819	86.6319
1261	0.68094	0.0130819	86.6324
1262	0.68148	0.0130818	86.6329
1263	0.68202	0.0130818	86.6333
1264	0.68256	0.0130818	86.6338
1265	0.6831	0.0130817	86.6343
1266	0.68364	0.0130817	86.6347
1267	0.68418	0.0130817	86.6352
1268	0.68472	0.0130816	86.6356
1269	0.68526	0.0130816	86.6361
1270	0.6858	0.0130816	86.6365
1271	0.68634	0.0130815	86.6369
1272	0.68688	0.0130815	86.6373
1273	0.68742	0.0130815	86.6377
1274	0.68796	0.0130814	86.6381
1275	0.6885	0.0130814	86.6385
1276	0.68904	0.0130814	86.6389
1277	0.68958	0.0130813	86.6393
1278	0.69012	0.0130813	86.6397
1279	0.69066	0.0130813	86.6401
1280	0.6912	0.0130812	86.6405
1281	0.69174	0.0130812	86.6409
1282	0.69228	0.0130812	86.6413
1283	0.69282	0.0130812	86.6417
1284	0.69336	0.0130811	86.6421
1285	0.6939	0.0130811	86.6425
1286	0.69444	0.0130811	86.6429
1287	0.69498	0.013081	86.6433
1288	0.69552	0.013081	86.6437
1289	0.69606	0.013081	86.6441
1290	0.6966	0.0130809	86.6446
1291	0.69714	0.0130809	86.645
1292	0.69768	0.0130809	86.6454
1293	0.69822	0.0130809	86.6458
1294	0.69876	0.0130808	86.6462
1295	0.6993	0.0130808	86.6466
1296	0.69984	0.0130808	86.647
1297	0.70038	0.0130807	86.6474
1298	0.70092	0.0130807	86.6478
1299	0.70146	0.0130807	86.6483
1300	0.702	0.0130806	86.6487
1301	0.70254	0.0130806	86.649
1302	0.70308	0.0130806	86.6495
1303	0.70362	0.0130805	86.6499
1304	0.70416	0.0130805	86.6503
1305	0.7047	0.0130805	86.6507
1306	0.70524	0.0130805	86.6511
1307	0.70578	0.0130804	86.6514
1308	0.70632	0.0130804	86.6518
1309	0.70686	0.0130804	86.6522
1310	0.7074	0.0130803	86.6526
1311	0.70794	0.0130803	86.653
1312	0.70848	0.0130803	86.6534
1313	0.70902	0.0130803	86.6537
1314	0.70956	0.0130802	86.6541
1315	0.7101	0.0130802	86.6545
1316	0.71064	0.0130802	86.6548
1317	0.71118	0.0130801	86.6552
1318	0.71172	0.0130801	86.6555
1319	0.71226	0.0130801	86.6559
1320	0.7128	0.0130801	86.6563
1321	0.71334	0.01308	86.6566
1322	0.71388	0.01308	86.657
1323	0.71442	0.01308	86.6574
1324	0.71496	0.0130799	86.6577
1325	0.7155	0.0130799	86.6581
1326	0.71604	0.0130799	86.6584
1327	0.71658	0.0130799	86.6588
1328	0.71712	0.0130798	86.6591
1329	0.71766	0.0130798	86.6595
1330	0.7182	0.0130798	86.6598
1331	0.71874	0.0130798	86.6602
1332	0.71928	0.0130797	86.6605
1333	0.71982	0.0130797	86.6609
1334	0.72036	0.0130797	86.6612
1335	0.7209	0.0130797	86.6616
1336	0.72144	0.0130796	86.6619
1337	0.72198	0.0130796	86.6623
1338	0.72252	0.0130796	86.6626
1339	0.72306	0.0130796	86.6629
1340	0.7236	0.0130795	86.6633
1341	0.72414	0.0130795	86.6636
1342	0.72468	0.0130795	86.664
1343	0.72522	0.0130794	86.6643
1344	0.72576	0.0130794	86.6647
1345	0.7263	0.0130794	86.665
1346	0.72684	0.0130794	86.6654
1347	0.72738	0.0130793	86.6657
1348	0.72792	0.0130793	86.6661
1349	0.72846	0.0130793	86.6664
1350	0.729	0.0130793	86.6667
1351	0.72954	0.0130792	86.6671
1352	0.73008	0.0130792	86.6671
1353	0.73062	0.0130792	86.6671
1354	0.73116	0.0130792	86.6671
1355	0.7317	0.0130792	86.6671
1356	0.73224	0.0130792	86.6671
1357	0.73278	0.0130792	86.6672
1358	0.73332	0.0130792	86.6672
1359	0.73386	0.0130792	86.6673
1360	0.7344	0.0130792	86.6674
1361	0.73494	0.0130792	86.6676
1362	0.73548	0.0130792	86.6678
1363	0.73602	0.0130792	86.6679
1364	0.73656	0.0130792	86.6682
1365	0.7371	0.0130791	86.6684
1366	0.73764	0.0130791	86.6687
1367	0.73818	0.0130791	86.6691
1368	0.73872	0.0130791	86.6694
1369	0.73926	0.013079	86.6698
1370	0.7398	0.013079	86.6702
1371	0.74034	0.013079	86.6706
1372	0.74088	0.0130789	86.6711
1373	0.74142	0.0130789	86.6715
1374	0.74196	0.0130789	86.672
1375	0.7425	0.0130788	86.6724
1376	0.74304	0.0130788	86.6729
1377	0.74358	0.0130788	86.6733
1378	0.74412	0.0130787	86.6738
1379	0.74466	0.0130787	86.6743
1380	0.7452	0.0130787	86.6747
1381	0.74574	0.0130786	86.6752
1382	0.74628	0.0130786	86.6756
1383	0.74682	0.0130786	86.6761
1384	0.74736	0.0130785	86.6765
1385	0.7479	0.0130785	86.677
1386	0.74844	0.0130785	86.6774
1387	0.74898	0.0130784	86.6778
1388	0.74952	0.0130784	86.6782
1389	0.75006	0.0130784	86.6786
1390	0.7506	0.0130783	86.679
1391	0.75114	0.0130783	86.6794
1392	0.75168	0.0130783	86.6798
1393	0.75222	0.0130782	86.6802
1394	0.75276	0.0130782	86.6805
1395	0.7533	0.0130782	86.6809
1396	0.75384	0.0130782	86.6813
1397	0.75438	0.0130781	86.6817
1398	0.75492	0.0130781	86.6821
1399	0.75546	0.0130781	86.6825
1400	0.756	0.013078	86.6829
1401	0.75654	0.013078	86.6833
1402	0.75708	0.013078	86.6837
1403	0.75762	0.013078	86.6841
1404	0.75816	0.0130779	86.6844
1405	0.7587	0.0130779	86.6848
1406	0.75924	0.0130779	86.6853
1407	0.75978	0.0130778	86.6857
1408	0.76032	0.0130778	86.686
1409	0.76086	0.0130778	86.6864
1410	0.7614	0.0130777	86.6869
1411	0.76194	0.0130777	86.6873
1412	0.76248	0.0130777	86.6877
1413	0.76302	0.0130776	86.6881
1414	0.76356	0.0130776	86.6885
1415	0.7641	0.0130776	86.6889
1416	0.76464	0.0130776	86.6893
1417	0.76518	0.0130775	86.6897
1418	0.76572	0.0130775	86.6901
1419	0.76626	0.0130775	86.6905
1420	0.7668	0.0130774	86.6909
1421	0.76734	0.0130774	86.6913
1422	0.76788	0.0130774	86.6917
1423	0.76842	0.0130773	86.6921
1424	0.76896	0.0130773	86.6924
1425	0.7695	0.0130773	86.6928
1426	0.77004	0.0130773	86.6932
1427	0.77058	0.0130772	86.6936
1428	0.77112	0.0130772	86.6939
1429	0.77166	0.0130772	86.6943
1430	0.7722	0.0130772	86.6947
1431	0.77274	0.0130771	86.695
1432	0.77328	0.0130771	86.6954
1433	0.77382	0.0130771	86.6957
1434	0.77436	0.013077	86.6961
1435	0.7749	0.013077	86.6964
1436	0.77544	0.013077	86.6968
1437	0.77598	0.013077	86.6971
1438	0.77652	0.0130769	86.6975
1439	0.77706	0.0130769	86.6978
1440	0.7776	0.0130769	86.6981
1441	0.77814	0.0130769	86.6985
1442	0.77868	0.0130768	86.6988
1443	0.77922	0.0130768	86.6992
1444	0.77976	0.0130768	86.6995
1445	0.7803	0.0130768	86.6998
1446	0.78084	0.0130767	86.7002
1447	0.78138	0.0130767	86.7005
1448	0.78192	0.0130767	86.7009
1449	0.78246	0.0130767	86.7012
1450	0.783	0.0130766	86.7015
1451	0.78354	0.0130766	86.7019
1452	0.78408	0.0130766	86.7022
1453	0.78462	0.0130766	86.7025
1454	0.78516	0.0130765	86.7029
1455	0.7857	0.0130765	86.7032
1456	0.78624	0.0130765	86.7036
1457	0.78678	0.0130764	86.7039
1458	0.78732	0.0130764	86.7042
1459	0.78786	0.0130764	86.7046
1460	0.7884	0.0130764	86.7049
1461	0.78894	0.0130763	86.7052
1462	0.78948	0.0130763	86.7056
1463	0.79002	0.0130763	86.7059
1464	0.79056	0.0130763	86.7062
1465	0.7911	0.0130762	86.7066
1466	0.79164	0.0130762	86.7069
1467	0.79218	0.0130762	86.7072
1468	0.79272	0.0130762	86.7076
1469	0.79326	0.0130761	86.7079
1470	0.7938	0.0130761	86.7082
1471	0.79434	0.0130761	86.7086
1472	0.79488	0.0130761	86.7089
1473	0.79542	0.013076	86.7092
1474	0.79596	0.013076	86.7096
1475	0.7965	0.013076	86.7099
1476	0.79704	0.013076	86.7103
1477	0.79758	0.0130759	86.7106
1478	0.79812	0.0130759	86.7109
1479	0.79866	0.0130759	86.7113
1480	0.7992	0.0130759	86.7116
1481	0.79974	0.0130758	86.712
1482	0.80028	0.0130758	86.7123
1483	0.80082	0.0130758	86.7126
1484	0.80136	0.0130758	86.7129
1485	0.8019	0.0130757	86.7133
1486	0.80244	0.0130757	86.7136
1487	0.80298	0.0130757	86.714
1488	0.80352	0.0130757	86.7143
1489	0.80406	0.0130756	86.7147
1490	0.8046	0.0130756	86.715
1491	0.80514	0.0130756	86.7153
1492	0.80568	0.0130756	86.7157
1493	0.80622	0.0130755	86.716
1494	0.80676	0.0130755	86.7163
1495	0.8073	0.0130755	86.7167
1496	0.80784	0.0130755	86.717
1497	0.80838	0.0130754	86.7174
1498	0.80892	0.0130754	86.7177
1499	0.80946	0.0130754	86.7181
1500	0.81	0.0130753	86.7184
1501	0.81054	0.0130753	86.7188
1502	0.81108	0.0130753	86.7188
1503	0.81162	0.0130753	86.7188
1504	0.81216	0.0130753	86.7188
1505	0.8127	0.0130753	86.7188
