TimeSlice	Time	bicepsfemorisposterior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
229	0.12366	0.00354021	0.014718	0.00127488	0.0188317	0.346329	7.39836e-005	0.0554844	0.309151	0	0	0
230	0.1242	0.00346365	0.00951045	0.000784127	0.0188496	0.348134	0	0.0554965	0.289116	0	0	0
231	0.12474	0.00324923	0.00400123	0.000272758	0.0188679	0.351354	0	0.0551269	0.258244	0	0	0
232	0.12528	0.00291169	0	0	0.0188865	0.355727	0	0.054418	0.218449	0	0	0
233	0.12582	0.00247722	0	0	0.0189052	0.360934	0	0.0534347	0.172131	0	0	0
234	0.12636	0.00198857	0	0	0.0189241	0.366574	0	0.0522601	0.122091	0.0189326	0	0.0186374
235	0.1269	0.00148268	0	0	0.0189429	0.372202	0	0.0509949	0.071724	0.0557427	0	0.0362701
236	0.12744	0.00100191	0	0	0.0189612	0.377312	0	0.0497583	0.0251455	0.0857816	0.00553519	0.049357
237	0.12798	0.000590012	0	0	0.0189787	0.381392	0	0.0486776	0	0.106225	0.0101623	0.0566762
238	0.12852	0.000284333	0	0	0.0189953	0.384035	0	0.0478651	0	0.115203	0.0133896	0.0576171
239	0.12906	0.000109331	0	0	0.0190109	0.385005	0.000457508	0.0473997	0	0.112138	0.0149377	0.0525159
240	0.1296	7.30926e-005	0	0	0.0190253	0.384285	0.00150504	0.0473157	0	0.0979371	0.014754	0.0423501
241	0.13014	0.000168177	0	0	0.0190388	0.382024	0.00245761	0.0476033	0	0.074676	0.0129641	0.0281178
242	0.13068	0.000379686	0.00271664	0.000392331	0.0190516	0.378471	0.00327702	0.0482314	0	0.0447723	0.00978282	0.0108168
243	0.13122	0.000688849	0.00760376	0.000830007	0.0190638	0.37389	0.00389785	0.049156	0.0334703	0.0106718	0.00547418	0
244	0.13176	0.00107061	0.0120314	0.00121479	0.0190754	0.368604	0.00424238	0.0503135	0.0774727	0	0.000375716	0
245	0.1323	0.00149182	0.0156399	0.00151591	0.0190866	0.363031	0.00429431	0.0516148	0.12388	0	0	0
246	0.13284	0.00192659	0.0181371	0.00171641	0.0190977	0.357605	0.00410373	0.0529601	0.168705	0	0	0
247	0.13338	0.00235115	0.0194218	0.00180777	0.0191092	0.352681	0.00368565	0.0542622	0.20878	0	0	0
248	0.13392	0.00273578	0.0194814	0.00184079	0.019121	0.348552	0.00306302	0.0554424	0.241692	0	0	0
249	0.13446	0.00305262	0.0183396	0.00183682	0.0191334	0.345477	0.00226617	0.0564265	0.265556	0	0	0
250	0.135	0.0032777	0.0160759	0.00173935	0.0191463	0.343646	0.00134389	0.0571513	0.279082	0	0	0
251	0.13554	0.00339224	0.0128196	0.00151888	0.0191597	0.343176	0.000390375	0.0575683	0.281614	0	0	0
252	0.13608	0.00338711	0.00881716	0.00116375	0.0191734	0.344076	0	0.0576551	0.273383	0	0	0
253	0.13662	0.00326066	0.00434249	0.00067685	0.0191875	0.346272	0	0.0574097	0.255153	0	0	0
254	0.13716	0.00301778	0	0.000127771	0.0192019	0.34962	0	0.0568471	0.228038	0	0	0
255	0.1377	0.00267259	0	0	0.0192165	0.353887	0	0.0560071	0.193777	0	0	0
256	0.13824	0.00224579	0	0	0.0192312	0.358787	0	0.054947	0.154471	0.0213803	0	0.0172147
257	0.13878	0.00176319	0	0	0.019246	0.36399	0	0.0537383	0.112576	0.0566306	0	0.0364521
258	0.13932	0.00126015	0	0	0.0192607	0.369101	0	0.0524718	0.0710945	0.0879315	0.00467149	0.052928
259	0.13986	0.000790474	0	0	0.0192753	0.373671	0	0.0512579	0.0335793	0.112452	0.00998538	0.0651323
260	0.1404	0.000391565	0	0	0.0192899	0.377285	0	0.0502066	0.00358059	0.12786	0.0142808	0.0719044
261	0.14094	9.37528e-005	0	0	0.0193044	0.379618	0	0.0494105	0	0.132727	0.0172047	0.0726699
262	0.14148	0	0	0	0.0193188	0.380481	0.00010021	0.0489361	0	0.126732	0.0185351	0.0679443
263	0.14202	0	0	0	0.0193329	0.37987	0.00100145	0.0488068	0	0.110901	0.0182489	0.0585343
264	0.14256	0	0	0	0.019347	0.377946	0.00182661	0.0490117	0	0.0871153	0.0164747	0.045176
265	0.1431	0.000106951	0.0011401	0.000220261	0.0193613	0.374902	0.0025238	0.049525	0.0262705	0.0575073	0.0134093	0.0288727
266	0.14364	0.000368205	0.0055223	0.000609321	0.0193756	0.370977	0.0029992	0.0503048	0.0606674	0.0243052	0.0093136	0.0110487
267	0.14418	0.000691068	0.0094028	0.000941318	0.0193902	0.366516	0.00320348	0.0512823	0.0995615	0	0.0045295	0
268	0.14472	0.00105291	0.0124312	0.00119092	0.0194051	0.361913	0.0031842	0.052367	0.139314	0	0	0
269	0.14526	0.00142503	0.014396	0.00134584	0.0194202	0.357546	0.00295024	0.0534691	0.176753	0	0	0
270	0.1458	0.00177867	0.0152436	0.00140909	0.0194356	0.353713	0.00252528	0.0545108	0.20939	0	0	0
271	0.14634	0.00208836	0.0149957	0.00145749	0.0194514	0.350648	0.00193306	0.0554242	0.235291	0	0	0
272	0.14688	0.00233103	0.0136997	0.00143623	0.0194676	0.348557	0.00120032	0.056148	0.252997	0	0	0
273	0.14742	0.00248724	0.0114513	0.00130817	0.0194843	0.347594	0.000378094	0.0566313	0.26155	0	0	0
274	0.14796	0.00254274	0.00839105	0.00105829	0.0195014	0.347836	0	0.0568372	0.260546	0	0	0
275	0.1485	0.00249222	0.00475188	0.000685455	0.0195188	0.349251	0	0.0567532	0.250338	0	0	0
276	0.14904	0.00233718	0.00079038	0.00021397	0.0195365	0.351749	0	0.0563854	0.231782	0	0	0
277	0.14958	0.0020847	0	0	0.0195545	0.355186	0	0.0557543	0.206046	0	0	0
278	0.15012	0.00174917	0	0	0.0195725	0.359332	0	0.0549002	0.17477	0.00167912	0	0.0105402
279	0.15066	0.00134942	0	0	0.0195906	0.363931	0	0.0538753	0.139834	0.0325685	0	0.0272691
280	0.1512	0.000909542	0	0	0.0196088	0.368685	0	0.0527455	0.103496	0.0617514	0.00348609	0.0427042
281	0.15174	0.000470269	0	0	0.0196269	0.373229	0	0.0515984	0.0685432	0.0867283	0.00828692	0.055412
282	0.15228	7.25213e-005	0	0	0.0196452	0.377172	0	0.0505323	0.0380673	0.105022	0.0124649	0.0640251
283	0.15282	0	0	0	0.0196635	0.380183	0	0.049639	0.0149644	0.114849	0.0156313	0.06773
284	0.15336	0	0	0	0.0196818	0.38201	0	0.0489926	0.00145356	0.115247	0.0175128	0.0661881
285	0.1539	0	0	0	0.0197001	0.382529	0	0.0486416	0	0.106263	0.017969	0.0598308
286	0.15444	0	0	0	0.0197184	0.381771	0.000717122	0.0486011	0.00704721	0.0889711	0.0170043	0.0493904
287	0.15498	0	0	0	0.0197368	0.379867	0.00142679	0.0488586	0.0249961	0.0650557	0.0147557	0.0356835
288	0.15552	0	0.00132118	0.000226482	0.0197553	0.377024	0.0019713	0.0493838	0.0509846	0.0365411	0.0114208	0.0198948
289	0.15606	0	0.00512096	0.000558329	0.0197741	0.37351	0.00230174	0.0501252	0.0825711	0.00583981	0.00728225	0.00333507
290	0.1566	0.000233237	0.00831988	0.000827973	0.019793	0.369654	0.00240084	0.0510108	0.116761	0	0.00270211	0
291	0.15714	0.00055202	0.0106617	0.00101916	0.0198122	0.36582	0.00231162	0.0519582	0.150503	0	0	0
292	0.15768	0.000869466	0.0120329	0.00112529	0.0198315	0.362295	0.00205501	0.0528934	0.181326	0	0	0
293	0.15822	0.00116258	0.0124328	0.00114343	0.0198511	0.359312	0.00163337	0.053754	0.207365	0	0	0
294	0.15876	0.00140979	0.0118913	0.0010751	0.0198709	0.357083	0.00107905	0.0544829	0.227085	0	0	0
295	0.1593	0.00159215	0.0104683	0.000925732	0.0198911	0.355748	0.000416532	0.0550306	0.239388	0	0	0
296	0.15984	0.00169473	0.00826256	0.000705023	0.0199116	0.355418	0	0.0553574	0.243614	0	0	0
297	0.16038	0.00170705	0.00541277	0.000430292	0.0199324	0.356141	0	0.0554368	0.239561	0	0	0
298	0.16092	0.00162707	0.00213989	0.000122172	0.0199534	0.357853	0	0.0552646	0.227731	0	0	0
299	0.16146	0.00145921	0	0	0.0199746	0.360449	0	0.0548543	0.209085	0	0	0
300	0.162	0.00121214	0	0	0.0199959	0.363775	0	0.0542311	0.184802	0	0	0
301	0.16254	0.000900044	0	0	0.0200172	0.367621	0	0.0534341	0.156401	0.00115379	0	0.00701487
302	0.16308	0.000540586	0	0	0.0200385	0.37176	0	0.0525123	0.125625	0.027207	0	0.0207232
303	0.16362	0.000168436	0	0	0.0200597	0.375914	0	0.0515254	0.0944941	0.0511344	0.00228673	0.0328475
304	0.16416	0	0	0	0.0200806	0.379767	0	0.0505511	0.0655134	0.0708196	0.0061639	0.0422977
305	0.1647	0	0	0	0.0201013	0.382993	0	0.0496743	0.0413352	0.0842834	0.00940098	0.0480489
306	0.16524	0	0	0	0.0201219	0.385328	0	0.048969	0.0242077	0.0901868	0.0117009	0.0495556
307	0.16578	0	0	0	0.0201422	0.386601	0	0.0484915	0.0157262	0.087973	0.0128659	0.0466991
308	0.16632	0	0	0	0.0201623	0.386733	0	0.0482758	0.0166328	0.0779655	0.0128051	0.0399236
309	0.16686	0	0	0	0.0201823	0.385788	0.000585558	0.0483252	0.0265213	0.0612674	0.011566	0.0299359
310	0.1674	0	0	0	0.0202021	0.383919	0.00116112	0.0486215	0.0441636	0.0395327	0.00928729	0.0174932
311	0.16794	0	0.00176853	0.00025106	0.0202219	0.381314	0.00157065	0.0491324	0.0679221	0.0146326	0.0061718	0.00370908
312	0.16848	0	0.00487511	0.000519599	0.0202416	0.37823	0.00179587	0.0498067	0.0955659	0	0.00248612	0
313	0.16902	0	0.00738141	0.000729537	0.0202612	0.374963	0.0018389	0.050579	0.124516	0	0	0
314	0.16956	0.000183978	0.00911651	0.000871098	0.0202809	0.371788	0.0017307	0.0513822	0.152392	0	0	0
315	0.1701	0.000442545	0.0100331	0.000939978	0.0203005	0.36894	0.00147818	0.0521589	0.177318	0	0	0
316	0.17064	0.00067541	0.0101447	0.000934883	0.0203202	0.366601	0.00109396	0.0528587	0.197813	0	0	0
317	0.17118	0.000865122	0.00947951	0.000858164	0.0203402	0.364929	0.000607091	0.0534349	0.212689	0	0	0
318	0.17172	0.000996684	0.00809469	0.000715647	0.0203602	0.364052	3.79517e-005	0.0538482	0.221119	0	0	0
319	0.17226	0.00105847	0.00608478	0.000519606	0.0203804	0.364027	0	0.0540687	0.222657	0	0	0
320	0.1728	0.00104578	0.0036214	0.000284874	0.0204007	0.364852	0	0.0540849	0.217491	0	0	0
321	0.17334	0.000958495	0.000883305	2.61539e-005	0.0204211	0.366475	0	0.0538975	0.206128	0	0	0
322	0.17388	0.000799799	0	0	0.0204416	0.368798	0	0.0535165	0.189257	0	0	0
323	0.17442	0.000578366	0	0	0.020462	0.371673	0	0.0529661	0.167978	0	0	0
324	0.17496	0.000313729	0	0	0.0204822	0.374944	0	0.0522811	0.143605	0	0	0.00120779
325	0.1755	2.50682e-005	0	0	0.0205024	0.378401	0	0.0515045	0.117671	0.0212901	0	0.0124403
326	0.17604	0	0	0	0.0205222	0.381798	0	0.0506886	0.0919537	0.040642	0.000187757	0.0220867
327	0.17658	0	0	0	0.0205415	0.38488	0	0.0498982	0.0685593	0.0561776	0.00335609	0.0293504
328	0.17712	0	0	0	0.0205605	0.387387	0	0.0492024	0.049608	0.0663697	0.00594739	0.0334859
329	0.17766	0	0	0	0.0205792	0.389112	0	0.0486595	0.0368085	0.0701792	0.00773025	0.0341049
330	0.1782	0	0	0	0.0205974	0.38992	0	0.0483128	0.0313181	0.0672415	0.00855794	0.0313565
331	0.17874	0	0	0	0.0206153	0.389813	0	0.0481812	0.0333638	0.0581293	0.00838732	0.025557
332	0.17928	0	0	0	0.020633	0.388853	0.000549171	0.0482628	0.0424122	0.0438781	0.00727913	0.0171525
333	0.17982	0	0	0	0.0206504	0.387146	0.00101003	0.0485439	0.0575431	0.0257225	0.00535301	0.00688835
334	0.18036	0	0.00192721	0.00024969	0.0206676	0.38487	0.00133863	0.0489957	0.0773694	0.00522467	0.0027697	0
335	0.1809	0	0.00442779	0.000464797	0.0206845	0.382224	0.00150805	0.0495739	0.100059	0	0	0
336	0.18144	0	0.00640959	0.000630629	0.0207012	0.379455	0.00153655	0.0502238	0.123538	0	0	0
337	0.18198	0	0.00775375	0.000740549	0.0207177	0.376795	0.00144353	0.0508926	0.145936	0	0	0
338	0.18252	0.000195843	0.00843648	0.000791518	0.0207341	0.374413	0.00123538	0.0515357	0.165808	0	0	0
339	0.18306	0.000387521	0.00847252	0.000782609	0.0207505	0.372463	0.000921977	0.0521123	0.181994	0	0	0
340	0.1836	0.000537552	0.00788413	0.000716081	0.0207668	0.371062	0.000526387	0.0525856	0.193562	0	0	0
341	0.18414	0.000637767	0.00672281	0.000596723	0.0207832	0.370308	6.9633e-005	0.0529245	0.199858	0	0	0
342	0.18468	0.000681297	0.00506689	0.000435717	0.0207996	0.370253	0	0.0531057	0.200541	0	0	0
343	0.18522	0.000665145	0.00306324	0.000245794	0.020816	0.370879	0	0.0531221	0.195809	0	0	0
344	0.18576	0.000590911	0.000862433	3.84815e-005	0.0208323	0.372134	0	0.0529768	0.186148	0	0	0
345	0.1863	0.0004656	0	0	0.0208486	0.37393	0	0.0526789	0.172155	0	0	0
346	0.18684	0.000297978	0	0	0.0208647	0.376156	0	0.0522495	0.154739	0	0	0
347	0.18738	9.92909e-005	0	0	0.0208806	0.378676	0	0.0517167	0.134983	0	0	0
348	0.18792	0	0	0	0.0208962	0.381312	0	0.0511157	0.114157	0.0157182	0	0.0061961
349	0.18846	0	0	0	0.0209114	0.38387	0	0.0504894	0.0937114	0.0310703	0	0.0137997
350	0.189	0	0	0	0.0209261	0.386151	0	0.0498891	0.0753261	0.0432576	0.00146299	0.0194107
351	0.18954	0	0	0	0.0209403	0.387957	0	0.049369	0.0606482	0.0511108	0.00353795	0.0225705
352	0.19008	0	0	0	0.0209541	0.389119	0	0.0489742	0.0509638	0.0538856	0.00495976	0.0229995
353	0.19062	0	0	0	0.0209673	0.389554	0	0.0487382	0.0471275	0.0513326	0.00561005	0.0207419
354	0.19116	0	0	0	0.0209802	0.389259	0.000224573	0.0486735	0.0491981	0.0439012	0.0054757	0.0161488
355	0.1917	0	0	0	0.0209929	0.388291	0.00066443	0.0487766	0.0566532	0.0325074	0.00460372	0.00958753
356	0.19224	0	5.88953e-005	6.84299e-005	0.0210051	0.386751	0.00102606	0.0490352	0.0687494	0.0181414	0.00309389	0.00160497
357	0.19278	0	0.00227486	0.000264708	0.0210171	0.384765	0.00128102	0.0494254	0.0843795	0.00205568	0.00108491	0
358	0.19332	0	0.00422699	0.000432171	0.0210287	0.382507	0.0014101	0.0499115	0.102106	0	0	0
359	0.19386	0	0.00575899	0.000560134	0.02104	0.380172	0.00143138	0.0504503	0.120335	0	0	0
360	0.1944	2.3866e-005	0.00678345	0.000643824	0.0210511	0.377923	0.00135821	0.0510007	0.137651	0	0	0
361	0.19494	0.000207181	0.00728876	0.000680995	0.0210619	0.375907	0.00119461	0.051528	0.15295	0	0	0
362	0.19548	0.000366195	0.00728884	0.000671551	0.0210727	0.374239	0.000950376	0.0520012	0.165337	0	0	0
363	0.19602	0.000491734	0.00680468	0.000617194	0.0210833	0.37301	0.000640939	0.0523918	0.174098	0	0	0
364	0.19656	0.000576372	0.00587904	0.000522049	0.0210938	0.372283	0.000288997	0.0526759	0.178726	0	0	0
365	0.1971	0.000615115	0.0045715	0.000395414	0.0211043	0.372102	0	0.0528358	0.178969	0	0	0
366	0.19764	0.000608098	0.00300509	0.000247971	0.0211146	0.372449	0	0.0528682	0.175029	0	0	0
367	0.19818	0.00055818	0.00130913	8.84656e-005	0.0211248	0.373269	0	0.052777	0.167333	0	0	0
368	0.19872	0.0004692	0	0	0.0211348	0.374501	0	0.05257	0.15636	0	0	0
369	0.19926	0.000348171	0	0	0.0211446	0.376047	0	0.0522639	0.14283	0	0	0
370	0.1998	0.000204007	0	0	0.0211542	0.377799	0	0.0518808	0.127605	0.000501919	0	0
371	0.20034	4.70046e-005	0	0	0.0211634	0.379632	0	0.0514483	0.111663	0.0138114	0	0.00392954
372	0.20088	0	0	0	0.0211721	0.381393	0	0.0509997	0.0961535	0.025608	0	0.00976682
373	0.20142	0	0	0	0.0211804	0.382927	0	0.0505745	0.082354	0.0349038	0.00110959	0.0141361
374	0.20196	0	0	0	0.0211882	0.384082	0	0.0502137	0.0714878	0.0408306	0.00272605	0.0165942
375	0.2025	0	0	0	0.0211956	0.384738	0	0.0499515	0.0645062	0.0428194	0.00383395	0.0169486
376	0.20304	0	0	0	0.0212026	0.384822	0.000164332	0.0498125	0.0619924	0.0407103	0.00434397	0.0153212
377	0.20358	0	0	0	0.0212092	0.384355	0.000520467	0.0498042	0.0638855	0.034936	0.00425971	0.0119486
378	0.20412	0	0	0	0.0212156	0.383398	0.000846478	0.0499213	0.0697265	0.026216	0.00362292	0.00711489
379	0.20466	0	0.00102428	0.000137642	0.0212217	0.382021	0.00111281	0.0501542	0.0789395	0.0153252	0.0025075	0.00123764
380	0.2052	0	0.00268859	0.000284244	0.0212275	0.380321	0.00129631	0.0504841	0.0906689	0.0032468	0.00103493	0
381	0.20574	0	0.00413548	0.000407886	0.021233	0.37843	0.00138677	0.050883	0.103839	0	0	0
382	0.20628	0.0001055	0.00525196	0.000500699	0.0212383	0.376497	0.00139668	0.0513177	0.117291	0	0	0
383	0.20682	0.000258188	0.00598255	0.00055965	0.0212433	0.374644	0.00133211	0.0517571	0.129985	0	0	0
384	0.20736	0.000399146	0.00631848	0.000583466	0.0212481	0.372979	0.00120467	0.0521757	0.141109	0	0	0
385	0.2079	0.00052071	0.00627216	0.000571947	0.0212527	0.37158	0.00101945	0.0525502	0.150013	0	0	0
386	0.20844	0.000615967	0.00586291	0.000526896	0.0212572	0.370521	0.000784031	0.0528593	0.156181	0	0	0
387	0.20898	0.000681514	0.00512768	0.000451805	0.0212615	0.369847	0.000519841	0.0530863	0.159265	0	0	0
388	0.20952	0.000713619	0.00411625	0.000354639	0.0212656	0.369579	0.000265838	0.0532188	0.159055	0	0	0
389	0.21006	0.00071162	0.00292827	0.000243714	0.0212697	0.369709	2.8565e-005	0.053256	0.155771	0	0	0
390	0.2106	0.000677379	0.00166492	0.000125564	0.0212735	0.370174	0	0.0532036	0.149832	0	0	0
391	0.21114	0.00061324	0.000393846	7.93251e-006	0.0212772	0.370918	0	0.053068	0.141591	0	0	0
392	0.21168	0.000525554	0	0	0.0212806	0.371886	0	0.052862	0.131588	0	0	0
393	0.21222	0.000421676	0	0	0.0212837	0.372989	0	0.0526022	0.120477	0.005965	0	0.000635896
394	0.21276	0.000309484	0	0	0.0212865	0.37413	0	0.0523093	0.108984	0.0157638	0	0.0058281
395	0.2133	0.000198177	0	0	0.021289	0.375206	0	0.052009	0.0979768	0.0243603	0.000717613	0.0101732
396	0.21384	9.81596e-005	0	0	0.0212911	0.376094	0	0.0517315	0.0883919	0.0309662	0.00219888	0.0133246
397	0.21438	1.94651e-005	0	0	0.0212928	0.376687	0	0.0515062	0.0810786	0.034951	0.00337558	0.0151024
398	0.21492	0	0	0	0.0212943	0.376912	0.000258731	0.0513569	0.0766723	0.035977	0.00415572	0.0153096
399	0.21546	0	0	0	0.0212955	0.376723	0.000523319	0.0513	0.0755259	0.0339847	0.00449508	0.0140827
400	0.216	0	0	0	0.0212965	0.376141	0.000766314	0.0513382	0.077473	0.029343	0.00439762	0.0116531
401	0.21654	1.9877e-005	0.000585656	8.04338e-005	0.0212974	0.375213	0.000988905	0.0514648	0.0820815	0.0227017	0.00389841	0.00818992
402	0.21708	9.46212e-005	0.00182657	0.000191932	0.0212982	0.374006	0.00116268	0.051671	0.0889082	0.0146683	0.00307563	0.00406368
403	0.21762	0.000189862	0.00298213	0.000293077	0.0212988	0.372605	0.00127302	0.0519422	0.0973179	0.00590697	0.00201636	0
404	0.21816	0.000297596	0.00396189	0.000375898	0.0212994	0.371091	0.0013167	0.0522571	0.106548	0	0.000809048	0
405	0.2187	0.000409585	0.00468772	0.000435254	0.0212997	0.369573	0.00130494	0.0525914	0.115785	0	0	0
406	0.21924	0.000521899	0.00512472	0.000469168	0.0212999	0.368144	0.00124461	0.0529223	0.12433	0	0	0
407	0.21978	0.000627555	0.00527227	0.000477207	0.0212999	0.366869	0.00113605	0.0532313	0.131643	0	0	0
408	0.22032	0.000720581	0.00514438	0.000460387	0.0212998	0.365805	0.000991357	0.0535029	0.137286	0	0	0
409	0.22086	0.000795788	0.0047661	0.000420581	0.0212994	0.364993	0.000818385	0.053723	0.140926	0	0	0
410	0.2214	0.000848933	0.00416581	0.000360269	0.021299	0.364457	0.000623009	0.0538806	0.14236	0	0	0
411	0.22194	0.00087713	0.00338339	0.000286078	0.0212984	0.364219	0.000447697	0.0539684	0.14148	0	0	0
412	0.22248	0.000881177	0.00250231	0.000205107	0.0212977	0.364254	0.000292203	0.053989	0.138531	0	0	0
413	0.22302	0.000863292	0.00160299	0.000121878	0.0212969	0.364504	0.000152067	0.0539491	0.133892	0	0	0
414	0.22356	0.000825725	0.00072885	4.13714e-005	0.0212958	0.364923	4.69682e-005	0.053855	0.127859	0	0	0
415	0.2241	0.000772017	0	0	0.0212945	0.365474	0	0.0537165	0.12085	0.00567298	0	0.00247675
416	0.22464	0.00070657	0	0	0.0212929	0.366098	0	0.053546	0.1133	0.0128498	0.000593948	0.00634806
417	0.22518	0.000635437	0	0	0.0212912	0.366717	0	0.0533598	0.105746	0.0194143	0.00179373	0.00988439
418	0.22572	0.000565903	0	0	0.0212892	0.367248	8.09971e-005	0.0531781	0.0988341	0.0248746	0.00291979	0.0127561
419	0.22626	0.000505731	0	0	0.021287	0.367619	0.000221766	0.0530218	0.0931568	0.0286798	0.00387224	0.0146881
420	0.2268	0.000461935	0	0	0.0212847	0.367768	0.000392567	0.0529095	0.0892282	0.0305037	0.00458555	0.0155642
421	0.22734	0.000439529	0	0	0.0212824	0.367651	0.000580068	0.0528551	0.087385	0.0302233	0.00500186	0.0153356
422	0.22788	0.000441719	0	2.08259e-006	0.02128	0.367251	0.000743363	0.0528671	0.0877418	0.0278826	0.00509497	0.0141975
423	0.22842	0.000467375	0.00069891	7.47693e-005	0.0212776	0.366607	0.000881728	0.052942	0.0900396	0.023918	0.00489612	0.0123601
424	0.22896	0.00051345	0.00152105	0.000148483	0.0212752	0.365771	0.0010033	0.0530712	0.0938377	0.018871	0.00445899	0.009937
425	0.2295	0.000577153	0.0023017	0.000217358	0.0212729	0.364788	0.00107996	0.0532466	0.098778	0.0131326	0.00383378	0.00717612
426	0.23004	0.000653816	0.00298278	0.000275898	0.0212706	0.36372	0.00111996	0.0534556	0.104421	0.00722499	0.00308142	0.00433461
427	0.23058	0.000737938	0.00351323	0.000320015	0.0212684	0.362632	0.00111817	0.0536831	0.110257	0.00170554	0.00227983	0.00169627
428	0.23112	0.000823824	0.00385893	0.000347155	0.0212662	0.361584	0.00108086	0.0539136	0.115791	0	0.00150542	0
429	0.23166	0.000906278	0.00400775	0.000356562	0.0212639	0.360623	0.00101181	0.0541329	0.120625	0	0.0008227	0
430	0.2322	0.000980758	0.00396291	0.000348758	0.0212615	0.359795	0.000919429	0.0543288	0.124476	0	0.000281559	0
431	0.23274	0.00104357	0.0037399	0.000324734	0.021259	0.359135	0.000806187	0.0544914	0.127088	0	0	0
432	0.23328	0.00109182	0.00336224	0.000286609	0.0212564	0.358657	0.000675161	0.0546129	0.128291	0	0	0
433	0.23382	0.0011234	0.00285498	0.000239602	0.0212536	0.358377	0.000569016	0.0546886	0.128034	0	0	0
434	0.23436	0.00113937	0.00228726	0.000188398	0.0212508	0.358263	0.000470473	0.054721	0.126498	0	0.00010692	0
435	0.2349	0.0011416	0.00171822	0.000135712	0.0212479	0.358278	0.00038258	0.0547156	0.123959	0	0.000525511	0.00164126
436	0.23544	0.00113111	0.00116278	8.44454e-005	0.0212448	0.35841	0.000314203	0.0546756	0.12059	0.00408811	0.00108804	0.00390012
437	0.23598	0.00111003	0.000648926	3.76361e-005	0.0212416	0.358624	0.000262909	0.0546068	0.116613	0.00863463	0.00175385	0.00634993
438	0.23652	0.0010813	0.000209943	0	0.0212381	0.358884	0.000244043	0.054517	0.112306	0.0131424	0.00248493	0.008878
439	0.23706	0.00104864	0	0	0.0212347	0.359149	0.000260372	0.0544173	0.107993	0.0172727	0.00322474	0.0111824
440	0.2376	0.00101664	0	0	0.0212312	0.359371	0.000305566	0.05432	0.104031	0.0206557	0.00391346	0.0130497
441	0.23814	0.000989878	0	0	0.0212277	0.359503	0.000377408	0.054237	0.100785	0.023005	0.00449857	0.0143445
442	0.23868	0.000972365	0	0	0.0212243	0.359505	0.000472663	0.0541799	0.0985359	0.0241393	0.00493095	0.0150018
443	0.23922	0.000967143	5.99728e-005	4.95372e-006	0.0212209	0.359355	0.000576433	0.0541565	0.0974664	0.023982	0.00518554	0.0150185
444	0.23976	0.000976039	0.000460148	4.14574e-005	0.0212176	0.359049	0.000651857	0.0541715	0.0976644	0.0225976	0.0052459	0.0144836
445	0.2403	0.000997651	0.000906373	8.01517e-005	0.0212144	0.358612	0.000711071	0.0542214	0.0988967	0.0202572	0.00513499	0.0135677
446	0.24084	0.00102951	0.00133902	0.000118371	0.0212115	0.35809	0.000763445	0.0542987	0.100836	0.0173478	0.0048987	0.0123495
447	0.24138	0.00106994	0.00173648	0.000153248	0.0212087	0.357501	0.000790862	0.0543989	0.103301	0.0141518	0.00455904	0.0109356
448	0.24192	0.00111645	0.00207164	0.0001823	0.021206	0.356875	0.000803038	0.0545155	0.106062	0.0109015	0.00415407	0.00945763
449	0.24246	0.00116625	0.00232291	0.000203497	0.0212035	0.356244	0.00078779	0.0546404	0.108862	0.00784316	0.00372285	0.00805089
450	0.243	0.00121649	0.00247754	0.000215747	0.0212011	0.355644	0.00076037	0.0547659	0.111464	0.00517919	0.00329845	0.00679917
451	0.24354	0.00126452	0.00252801	0.000218804	0.0211988	0.355095	0.000717453	0.0548847	0.113688	0.00311282	0.0029223	0.0058137
452	0.24408	0.00130792	0.00248028	0.000217245	0.0211966	0.354621	0.000658031	0.0549907	0.11538	0.00177499	0.00261568	0.00517509
453	0.24462	0.00134475	0.00234026	0.000217449	0.0211944	0.354246	0.000590415	0.0550786	0.116419	0.00121897	0.00240901	0.00490011
454	0.24516	0.00137357	0.00211943	0.000218131	0.0211922	0.35397	0.000544797	0.0551439	0.116739	0.00143405	0.00231328	0.00493036
455	0.2457	0.00139525	0.0018661	0.00021881	0.02119	0.353774	0.000502424	0.0551894	0.116492	0.00222954	0.00230741	0.00519554
456	0.24624	0.00141118	0.00161757	0.000217476	0.0211878	0.353631	0.000458035	0.0552194	0.115871	0.00339386	0.00237166	0.00566977
457	0.24678	0.00142162	0.00137587	0.000213985	0.0211855	0.353539	0.000427196	0.0552344	0.114916	0.0048437	0.00250152	0.00633
458	0.24732	0.00142713	0.00114698	0.000208611	0.0211833	0.35349	0.000394089	0.0552359	0.11371	0.0064923	0.00268928	0.00711908
