TimeSlice	Time	bicepsfemorisposterior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
3973	2.14542	99.9974	99.8859	99.9989	99.1059	99.9537	99.2568	99.7509	99.6631	99.7616	99.9155	99.9362
3974	2.14596	99.9974	99.886	99.9989	99.1061	99.9537	99.2571	99.7508	99.6631	99.7617	99.9155	99.9362
3975	2.1465	99.9974	99.8861	99.9989	99.1063	99.9538	99.2574	99.7508	99.6632	99.7617	99.9155	99.9362
3976	2.14704	99.9974	99.8862	99.9989	99.1065	99.9538	99.2577	99.7507	99.6632	99.7617	99.9155	99.9362
3977	2.14758	99.9974	99.8862	99.9989	99.1067	99.9538	99.258	99.7506	99.6632	99.7618	99.9155	99.9362
3978	2.14812	99.9974	99.8863	99.9989	99.1069	99.9538	99.2584	99.7505	99.6632	99.7618	99.9155	99.9362
3979	2.14866	99.9973	99.8864	99.9989	99.1071	99.9538	99.2587	99.7505	99.6632	99.7618	99.9156	99.9363
3980	2.1492	99.9973	99.8865	99.9989	99.1073	99.9539	99.259	99.7504	99.6632	99.7619	99.9156	99.9363
3981	2.14974	99.9973	99.8866	99.9989	99.1075	99.9539	99.2593	99.7503	99.6632	99.7619	99.9156	99.9363
3982	2.15028	99.9973	99.8866	99.9989	99.1077	99.9539	99.2595	99.7503	99.6633	99.762	99.9156	99.9363
3983	2.15082	99.9973	99.8867	99.9988	99.1078	99.9539	99.2598	99.7503	99.6634	99.762	99.9156	99.9363
3984	2.15136	99.9973	99.8867	99.9988	99.108	99.9539	99.26	99.7503	99.6634	99.7621	99.9156	99.9363
3985	2.1519	99.9973	99.8868	99.9988	99.1082	99.954	99.2603	99.7503	99.6636	99.7621	99.9157	99.9363
3986	2.15244	99.9973	99.8868	99.9988	99.1084	99.954	99.2605	99.7503	99.6637	99.7622	99.9157	99.9363
3987	2.15298	99.9973	99.8868	99.9988	99.1086	99.954	99.2608	99.7503	99.6638	99.7623	99.9157	99.9364
3988	2.15352	99.9973	99.8869	99.9988	99.1088	99.954	99.2611	99.7503	99.6638	99.7623	99.9157	99.9364
3989	2.15406	99.9973	99.8869	99.9988	99.109	99.954	99.2614	99.7502	99.6639	99.7624	99.9157	99.9364
3990	2.1546	99.9973	99.887	99.9988	99.1092	99.954	99.2617	99.7502	99.664	99.7624	99.9158	99.9364
3991	2.15514	99.9973	99.8871	99.9988	99.1094	99.9541	99.262	99.7501	99.664	99.7624	99.9158	99.9364
3992	2.15568	99.9973	99.8872	99.9988	99.1096	99.9541	99.2623	99.7501	99.664	99.7625	99.9158	99.9364
3993	2.15622	99.9973	99.8872	99.9988	99.1098	99.9541	99.2626	99.75	99.664	99.7625	99.9158	99.9364
3994	2.15676	99.9973	99.8873	99.9988	99.11	99.9541	99.2629	99.7499	99.664	99.7626	99.9158	99.9364
3995	2.1573	99.9972	99.8874	99.9988	99.1102	99.9542	99.2632	99.7498	99.664	99.7626	99.9158	99.9364
3996	2.15784	99.9972	99.8875	99.9988	99.1103	99.9542	99.2635	99.7498	99.664	99.7626	99.9159	99.9364
3997	2.15838	99.9972	99.8875	99.9988	99.1105	99.9542	99.2638	99.7497	99.6641	99.7627	99.9159	99.9365
3998	2.15892	99.9972	99.8876	99.9988	99.1107	99.9542	99.2641	99.7497	99.6641	99.7627	99.9159	99.9365
3999	2.15946	99.9972	99.8876	99.9988	99.1109	99.9542	99.2643	99.7497	99.6642	99.7628	99.9159	99.9365
4000	2.16	99.9972	99.8877	99.9988	99.1111	99.9542	99.2646	99.7496	99.6643	99.7628	99.9159	99.9365
4001	2.16054	99.9972	99.8877	99.9988	99.1113	99.9543	99.2648	99.7496	99.6644	99.7629	99.916	99.9365
4002	2.16108	99.9972	99.8878	99.9988	99.1115	99.9543	99.2651	99.7497	99.6645	99.7629	99.916	99.9365
4003	2.16162	99.9972	99.8878	99.9988	99.1117	99.9543	99.2653	99.7497	99.6646	99.763	99.916	99.9365
4004	2.16216	99.9972	99.8879	99.9988	99.1119	99.9543	99.2656	99.7496	99.6647	99.763	99.916	99.9365
4005	2.1627	99.9972	99.8879	99.9987	99.112	99.9543	99.2659	99.7496	99.6648	99.7631	99.916	99.9366
4006	2.16324	99.9972	99.888	99.9987	99.1122	99.9543	99.2662	99.7496	99.6648	99.7631	99.9161	99.9366
4007	2.16378	99.9972	99.888	99.9987	99.1124	99.9544	99.2665	99.7495	99.6648	99.7632	99.9161	99.9366
4008	2.16432	99.9972	99.8881	99.9987	99.1126	99.9544	99.2668	99.7495	99.6649	99.7632	99.9161	99.9366
4009	2.16486	99.9972	99.8882	99.9987	99.1128	99.9544	99.2671	99.7494	99.6649	99.7633	99.9161	99.9366
4010	2.1654	99.9972	99.8883	99.9987	99.113	99.9544	99.2674	99.7493	99.6649	99.7633	99.9161	99.9366
4011	2.16594	99.9972	99.8883	99.9987	99.1132	99.9545	99.2677	99.7493	99.6649	99.7633	99.9161	99.9366
4012	2.16648	99.9971	99.8884	99.9987	99.1134	99.9545	99.268	99.7492	99.6649	99.7634	99.9161	99.9366
4013	2.16702	99.9971	99.8885	99.9987	99.1136	99.9545	99.2682	99.7491	99.6649	99.7634	99.9162	99.9366
4014	2.16756	99.9971	99.8885	99.9987	99.1137	99.9545	99.2685	99.7491	99.6649	99.7635	99.9162	99.9366
4015	2.1681	99.9971	99.8886	99.9987	99.1139	99.9545	99.2688	99.7491	99.665	99.7635	99.9162	99.9367
4016	2.16864	99.9971	99.8886	99.9987	99.1141	99.9545	99.269	99.7491	99.6651	99.7636	99.9162	99.9367
4017	2.16918	99.9971	99.8887	99.9987	99.1143	99.9546	99.2692	99.7491	99.6652	99.7636	99.9162	99.9367
4018	2.16972	99.9971	99.8887	99.9987	99.1145	99.9546	99.2695	99.7491	99.6653	99.7637	99.9163	99.9367
4019	2.17026	99.9971	99.8888	99.9987	99.1147	99.9546	99.2697	99.7491	99.6654	99.7637	99.9163	99.9367
4020	2.1708	99.9971	99.8888	99.9987	99.1149	99.9546	99.27	99.7491	99.6655	99.7638	99.9163	99.9367
4021	2.17134	99.9971	99.8888	99.9987	99.115	99.9546	99.2703	99.7491	99.6656	99.7638	99.9163	99.9367
4022	2.17188	99.9971	99.8889	99.9987	99.1152	99.9546	99.2705	99.749	99.6656	99.7639	99.9163	99.9367
4023	2.17242	99.9971	99.889	99.9986	99.1154	99.9547	99.2708	99.749	99.6657	99.7639	99.9164	99.9368
4024	2.17296	99.9971	99.889	99.9986	99.1156	99.9547	99.2711	99.7489	99.6657	99.764	99.9164	99.9368
4025	2.1735	99.9971	99.8891	99.9986	99.1158	99.9547	99.2714	99.7489	99.6657	99.764	99.9164	99.9368
4026	2.17404	99.9971	99.8892	99.9986	99.116	99.9547	99.2717	99.7488	99.6657	99.764	99.9164	99.9368
4027	2.17458	99.9971	99.8893	99.9986	99.1162	99.9547	99.272	99.7487	99.6657	99.7641	99.9164	99.9368
4028	2.17512	99.997	99.8893	99.9986	99.1163	99.9548	99.2723	99.7487	99.6657	99.7641	99.9164	99.9368
4029	2.17566	99.997	99.8894	99.9986	99.1165	99.9548	99.2726	99.7486	99.6657	99.7642	99.9164	99.9368
4030	2.1762	99.997	99.8895	99.9986	99.1167	99.9548	99.2728	99.7486	99.6658	99.7642	99.9165	99.9368
4031	2.17674	99.997	99.8895	99.9986	99.1169	99.9548	99.2731	99.7485	99.6658	99.7642	99.9165	99.9368
4032	2.17728	99.997	99.8895	99.9986	99.1171	99.9548	99.2733	99.7485	99.6659	99.7643	99.9165	99.9369
4033	2.17782	99.997	99.8896	99.9986	99.1173	99.9548	99.2736	99.7485	99.666	99.7644	99.9165	99.9369
4034	2.17836	99.997	99.8896	99.9986	99.1174	99.9549	99.2738	99.7485	99.6661	99.7644	99.9165	99.9369
4035	2.1789	99.997	99.8897	99.9986	99.1176	99.9549	99.274	99.7486	99.6662	99.7645	99.9166	99.9369
4036	2.17944	99.997	99.8897	99.9986	99.1178	99.9549	99.2743	99.7486	99.6663	99.7645	99.9166	99.9369
4037	2.17998	99.997	99.8897	99.9986	99.118	99.9549	99.2745	99.7485	99.6664	99.7646	99.9166	99.9369
4038	2.18052	99.997	99.8898	99.9986	99.1182	99.9549	99.2748	99.7485	99.6664	99.7646	99.9166	99.9369
4039	2.18106	99.997	99.8899	99.9986	99.1183	99.9549	99.2751	99.7485	99.6665	99.7647	99.9166	99.9369
4040	2.1816	99.997	99.8899	99.9986	99.1185	99.955	99.2754	99.7484	99.6665	99.7647	99.9166	99.9369
4041	2.18214	99.997	99.89	99.9986	99.1187	99.955	99.2757	99.7484	99.6665	99.7647	99.9167	99.9369
4042	2.18268	99.997	99.8901	99.9986	99.1189	99.955	99.276	99.7483	99.6665	99.7648	99.9167	99.937
4043	2.18322	99.997	99.8901	99.9985	99.1191	99.955	99.2763	99.7482	99.6665	99.7648	99.9167	99.937
4044	2.18376	99.997	99.8902	99.9985	99.1193	99.955	99.2766	99.7482	99.6665	99.7648	99.9167	99.937
4045	2.1843	99.997	99.8903	99.9985	99.1194	99.9551	99.2768	99.7481	99.6665	99.7649	99.9167	99.937
4046	2.18484	99.9969	99.8903	99.9985	99.1196	99.9551	99.2771	99.7481	99.6666	99.7649	99.9167	99.937
4047	2.18538	99.9969	99.8904	99.9985	99.1198	99.9551	99.2773	99.748	99.6666	99.765	99.9168	99.937
4048	2.18592	99.9969	99.8904	99.9985	99.12	99.9551	99.2775	99.748	99.6667	99.765	99.9168	99.937
4049	2.18646	99.9969	99.8905	99.9985	99.1202	99.9551	99.2778	99.748	99.6668	99.7651	99.9168	99.937
4050	2.187	99.9969	99.8905	99.9985	99.1203	99.9551	99.278	99.748	99.6669	99.7651	99.9168	99.937
4051	2.18754	99.9969	99.8905	99.9985	99.1205	99.9551	99.2782	99.7481	99.667	99.7652	99.9168	99.9371
4052	2.18808	99.9969	99.8906	99.9985	99.1207	99.9552	99.2785	99.7481	99.6671	99.7652	99.9169	99.9371
4053	2.18862	99.9969	99.8906	99.9985	99.1209	99.9552	99.2787	99.748	99.6672	99.7653	99.9169	99.9371
4054	2.18916	99.9969	99.8907	99.9985	99.121	99.9552	99.279	99.748	99.6672	99.7653	99.9169	99.9371
4055	2.1897	99.9969	99.8907	99.9985	99.1212	99.9552	99.2793	99.748	99.6672	99.7654	99.9169	99.9371
4056	2.19024	99.9969	99.8908	99.9985	99.1214	99.9552	99.2796	99.7479	99.6673	99.7654	99.9169	99.9371
4057	2.19078	99.9969	99.8909	99.9985	99.1216	99.9552	99.2798	99.7479	99.6673	99.7655	99.9169	99.9371
4058	2.19132	99.9969	99.8909	99.9985	99.1218	99.9553	99.2801	99.7478	99.6673	99.7655	99.917	99.9371
4059	2.19186	99.9969	99.891	99.9985	99.1219	99.9553	99.2804	99.7477	99.6673	99.7655	99.917	99.9371
4060	2.1924	99.9969	99.8911	99.9985	99.1221	99.9553	99.2807	99.7477	99.6673	99.7656	99.917	99.9371
4061	2.19294	99.9969	99.8911	99.9985	99.1223	99.9553	99.281	99.7476	99.6673	99.7656	99.917	99.9372
4062	2.19348	99.9969	99.8912	99.9984	99.1225	99.9553	99.2812	99.7476	99.6673	99.7656	99.917	99.9372
4063	2.19402	99.9969	99.8912	99.9984	99.1227	99.9554	99.2814	99.7476	99.6674	99.7657	99.917	99.9372
4064	2.19456	99.9968	99.8913	99.9984	99.1228	99.9554	99.2817	99.7476	99.6675	99.7657	99.917	99.9372
4065	2.1951	99.9968	99.8913	99.9984	99.123	99.9554	99.2819	99.7476	99.6676	99.7658	99.9171	99.9372
4066	2.19564	99.9968	99.8914	99.9984	99.1232	99.9554	99.2821	99.7476	99.6677	99.7658	99.9171	99.9372
4067	2.19618	99.9968	99.8914	99.9984	99.1233	99.9554	99.2823	99.7476	99.6678	99.7659	99.9171	99.9372
4068	2.19672	99.9968	99.8914	99.9984	99.1235	99.9554	99.2826	99.7476	99.6678	99.766	99.9171	99.9372
4069	2.19726	99.9968	99.8915	99.9984	99.1237	99.9554	99.2828	99.7476	99.6679	99.766	99.9172	99.9373
4070	2.1978	99.9968	99.8915	99.9984	99.1239	99.9555	99.2831	99.7476	99.668	99.7661	99.9172	99.9373
4071	2.19834	99.9968	99.8916	99.9984	99.1241	99.9555	99.2833	99.7475	99.668	99.7661	99.9172	99.9373
4072	2.19888	99.9968	99.8916	99.9984	99.1242	99.9555	99.2836	99.7475	99.668	99.7661	99.9172	99.9373
4073	2.19942	99.9968	99.8917	99.9984	99.1244	99.9555	99.2839	99.7474	99.668	99.7662	99.9172	99.9373
4074	2.19996	99.9968	99.8918	99.9984	99.1246	99.9555	99.2842	99.7474	99.668	99.7662	99.9172	99.9373
4075	2.2005	99.9968	99.8918	99.9984	99.1248	99.9556	99.2845	99.7473	99.668	99.7663	99.9172	99.9373
4076	2.20104	99.9968	99.8919	99.9984	99.1249	99.9556	99.2847	99.7472	99.6681	99.7663	99.9173	99.9373
4077	2.20158	99.9968	99.892	99.9984	99.1251	99.9556	99.285	99.7472	99.6681	99.7663	99.9173	99.9373
4078	2.20212	99.9968	99.892	99.9984	99.1253	99.9556	99.2852	99.7471	99.6681	99.7664	99.9173	99.9373
4079	2.20266	99.9968	99.8921	99.9984	99.1255	99.9556	99.2855	99.7471	99.6682	99.7664	99.9173	99.9373
4080	2.2032	99.9968	99.8921	99.9984	99.1256	99.9556	99.2857	99.7471	99.6682	99.7665	99.9173	99.9374
4081	2.20374	99.9968	99.8922	99.9984	99.1258	99.9557	99.2859	99.7471	99.6683	99.7665	99.9173	99.9374
4082	2.20428	99.9968	99.8922	99.9984	99.126	99.9557	99.2861	99.7471	99.6684	99.7666	99.9174	99.9374
4083	2.20482	99.9968	99.8922	99.9984	99.1261	99.9557	99.2864	99.7471	99.6685	99.7666	99.9174	99.9374
4084	2.20536	99.9967	99.8923	99.9984	99.1263	99.9557	99.2866	99.7471	99.6686	99.7667	99.9174	99.9374
4085	2.2059	99.9967	99.8923	99.9983	99.1265	99.9557	99.2868	99.7471	99.6687	99.7667	99.9174	99.9374
4086	2.20644	99.9967	99.8923	99.9983	99.1267	99.9557	99.2871	99.7471	99.6687	99.7668	99.9174	99.9374
4087	2.20698	99.9967	99.8924	99.9983	99.1268	99.9557	99.2873	99.7471	99.6688	99.7668	99.9175	99.9374
4088	2.20752	99.9967	99.8925	99.9983	99.127	99.9558	99.2876	99.747	99.6688	99.7668	99.9175	99.9375
4089	2.20806	99.9967	99.8925	99.9983	99.1272	99.9558	99.2879	99.747	99.6688	99.7669	99.9175	99.9375
4090	2.2086	99.9967	99.8926	99.9983	99.1273	99.9558	99.2882	99.7469	99.6688	99.7669	99.9175	99.9375
4091	2.20914	99.9967	99.8927	99.9983	99.1275	99.9558	99.2884	99.7469	99.6688	99.767	99.9175	99.9375
4092	2.20968	99.9967	99.8927	99.9983	99.1277	99.9558	99.2887	99.7468	99.6688	99.767	99.9175	99.9375
4093	2.21022	99.9967	99.8928	99.9983	99.1279	99.9558	99.2889	99.7468	99.6688	99.767	99.9175	99.9375
4094	2.21076	99.9967	99.8928	99.9983	99.128	99.9559	99.2892	99.7467	99.6688	99.7671	99.9176	99.9375
4095	2.2113	99.9967	99.8929	99.9983	99.1282	99.9559	99.2894	99.7467	99.6689	99.7671	99.9176	99.9375
4096	2.21184	99.9967	99.8929	99.9983	99.1284	99.9559	99.2896	99.7467	99.669	99.7672	99.9176	99.9375
4097	2.21238	99.9967	99.893	99.9983	99.1285	99.9559	99.2898	99.7467	99.6691	99.7672	99.9176	99.9375
4098	2.21292	99.9967	99.893	99.9983	99.1287	99.9559	99.2901	99.7467	99.6691	99.7673	99.9176	99.9376
4099	2.21346	99.9967	99.893	99.9983	99.1289	99.9559	99.2903	99.7467	99.6692	99.7673	99.9177	99.9376
4100	2.214	99.9967	99.8931	99.9983	99.129	99.956	99.2905	99.7467	99.6693	99.7674	99.9177	99.9376
4101	2.21454	99.9967	99.8931	99.9983	99.1292	99.956	99.2907	99.7467	99.6694	99.7674	99.9177	99.9376
4102	2.21508	99.9967	99.8931	99.9983	99.1294	99.956	99.291	99.7467	99.6695	99.7675	99.9177	99.9376
4103	2.21562	99.9967	99.8932	99.9983	99.1296	99.956	99.2912	99.7467	99.6695	99.7675	99.9177	99.9376
4104	2.21616	99.9967	99.8932	99.9982	99.1297	99.956	99.2915	99.7466	99.6695	99.7675	99.9177	99.9376
4105	2.2167	99.9966	99.8933	99.9982	99.1299	99.956	99.2918	99.7466	99.6695	99.7676	99.9178	99.9376
4106	2.21724	99.9966	99.8934	99.9982	99.1301	99.956	99.292	99.7465	99.6695	99.7676	99.9178	99.9376
4107	2.21778	99.9966	99.8934	99.9982	99.1302	99.9561	99.2923	99.7465	99.6695	99.7676	99.9178	99.9376
4108	2.21832	99.9966	99.8935	99.9982	99.1304	99.9561	99.2925	99.7464	99.6695	99.7677	99.9178	99.9377
4109	2.21886	99.9966	99.8936	99.9982	99.1306	99.9561	99.2928	99.7464	99.6696	99.7677	99.9178	99.9377
4110	2.2194	99.9966	99.8936	99.9982	99.1307	99.9561	99.293	99.7463	99.6696	99.7678	99.9178	99.9377
4111	2.21994	99.9966	99.8937	99.9982	99.1309	99.9561	99.2933	99.7463	99.6696	99.7678	99.9178	99.9377
4112	2.22048	99.9966	99.8937	99.9982	99.1311	99.9561	99.2935	99.7463	99.6697	99.7679	99.9179	99.9377
4113	2.22102	99.9966	99.8937	99.9982	99.1312	99.9562	99.2937	99.7463	99.6698	99.7679	99.9179	99.9377
4114	2.22156	99.9966	99.8938	99.9982	99.1314	99.9562	99.2939	99.7463	99.6699	99.768	99.9179	99.9377
4115	2.2221	99.9966	99.8938	99.9982	99.1316	99.9562	99.2941	99.7463	99.67	99.768	99.9179	99.9377
4116	2.22264	99.9966	99.8938	99.9982	99.1317	99.9562	99.2943	99.7463	99.6701	99.7681	99.9179	99.9377
4117	2.22318	99.9966	99.8939	99.9982	99.1319	99.9562	99.2945	99.7463	99.6701	99.7681	99.918	99.9378
4118	2.22372	99.9966	99.8939	99.9982	99.1321	99.9562	99.2948	99.7463	99.6702	99.7682	99.918	99.9378
4119	2.22426	99.9966	99.894	99.9982	99.1322	99.9562	99.295	99.7463	99.6702	99.7682	99.918	99.9378
4120	2.2248	99.9966	99.894	99.9982	99.1324	99.9563	99.2953	99.7463	99.6703	99.7682	99.918	99.9378
4121	2.22534	99.9966	99.8941	99.9982	99.1326	99.9563	99.2956	99.7462	99.6703	99.7683	99.918	99.9378
4122	2.22588	99.9966	99.8941	99.9982	99.1327	99.9563	99.2958	99.7461	99.6703	99.7683	99.918	99.9378
4123	2.22642	99.9966	99.8942	99.9981	99.1329	99.9563	99.2961	99.7461	99.6703	99.7683	99.9181	99.9378
4124	2.22696	99.9965	99.8943	99.9981	99.1331	99.9563	99.2963	99.746	99.6703	99.7684	99.9181	99.9378
4125	2.2275	99.9965	99.8943	99.9981	99.1332	99.9563	99.2966	99.746	99.6703	99.7684	99.9181	99.9378
4126	2.22804	99.9965	99.8944	99.9981	99.1334	99.9564	99.2968	99.746	99.6703	99.7685	99.9181	99.9378
4127	2.22858	99.9965	99.8944	99.9981	99.1336	99.9564	99.297	99.7459	99.6704	99.7685	99.9181	99.9379
4128	2.22912	99.9965	99.8945	99.9981	99.1337	99.9564	99.2972	99.7459	99.6704	99.7685	99.9181	99.9379
4129	2.22966	99.9965	99.8945	99.9981	99.1339	99.9564	99.2974	99.7459	99.6705	99.7686	99.9181	99.9379
4130	2.2302	99.9965	99.8945	99.9981	99.134	99.9564	99.2976	99.7459	99.6706	99.7686	99.9182	99.9379
4131	2.23074	99.9965	99.8946	99.9981	99.1342	99.9564	99.2978	99.746	99.6707	99.7687	99.9182	99.9379
4132	2.23128	99.9965	99.8946	99.9981	99.1344	99.9564	99.2981	99.746	99.6708	99.7687	99.9182	99.9379
4133	2.23182	99.9965	99.8946	99.9981	99.1345	99.9565	99.2983	99.746	99.6708	99.7688	99.9182	99.9379
4134	2.23236	99.9965	99.8947	99.9981	99.1347	99.9565	99.2985	99.746	99.6709	99.7688	99.9182	99.9379
4135	2.2329	99.9965	99.8947	99.9981	99.1349	99.9565	99.2988	99.7459	99.6709	99.7689	99.9183	99.9379
4136	2.23344	99.9965	99.8948	99.9981	99.135	99.9565	99.299	99.7459	99.671	99.7689	99.9183	99.9379
4137	2.23398	99.9965	99.8948	99.9981	99.1352	99.9565	99.2993	99.7458	99.671	99.769	99.9183	99.938
4138	2.23452	99.9965	99.8949	99.9981	99.1354	99.9565	99.2995	99.7458	99.671	99.769	99.9183	99.938
4139	2.23506	99.9965	99.8949	99.9981	99.1355	99.9566	99.2998	99.7457	99.671	99.769	99.9183	99.938
4140	2.2356	99.9965	99.895	99.9981	99.1357	99.9566	99.3	99.7457	99.671	99.7691	99.9183	99.938
4141	2.23614	99.9965	99.8951	99.9981	99.1358	99.9566	99.3003	99.7457	99.671	99.7691	99.9183	99.938
4142	2.23668	99.9964	99.8951	99.9981	99.136	99.9566	99.3005	99.7456	99.671	99.7691	99.9184	99.938
4143	2.23722	99.9964	99.8952	99.9981	99.1362	99.9566	99.3007	99.7456	99.6711	99.7692	99.9184	99.938
4144	2.23776	99.9964	99.8952	99.998	99.1363	99.9566	99.3009	99.7456	99.6711	99.7692	99.9184	99.938
4145	2.2383	99.9964	99.8952	99.998	99.1365	99.9566	99.3011	99.7456	99.6712	99.7693	99.9184	99.938
4146	2.23884	99.9964	99.8953	99.998	99.1366	99.9567	99.3013	99.7456	99.6713	99.7693	99.9184	99.938
4147	2.23938	99.9964	99.8953	99.998	99.1368	99.9567	99.3015	99.7456	99.6714	99.7694	99.9184	99.9381
4148	2.23992	99.9964	99.8953	99.998	99.137	99.9567	99.3017	99.7456	99.6715	99.7694	99.9185	99.9381
4149	2.24046	99.9964	99.8954	99.998	99.1371	99.9567	99.3019	99.7456	99.6715	99.7695	99.9185	99.9381
4150	2.241	99.9964	99.8954	99.998	99.1373	99.9567	99.3022	99.7456	99.6716	99.7695	99.9185	99.9381
4151	2.24154	99.9964	99.8954	99.998	99.1375	99.9567	99.3024	99.7456	99.6716	99.7696	99.9185	99.9381
4152	2.24208	99.9964	99.8955	99.998	99.1376	99.9567	99.3026	99.7456	99.6717	99.7696	99.9185	99.9381
4153	2.24262	99.9964	99.8955	99.998	99.1378	99.9568	99.3029	99.7455	99.6717	99.7696	99.9185	99.9381
4154	2.24316	99.9964	99.8956	99.998	99.1379	99.9568	99.3031	99.7455	99.6717	99.7697	99.9186	99.9381
4155	2.2437	99.9964	99.8957	99.998	99.1381	99.9568	99.3034	99.7454	99.6717	99.7697	99.9186	99.9381
4156	2.24424	99.9964	99.8957	99.998	99.1383	99.9568	99.3036	99.7454	99.6717	99.7697	99.9186	99.9381
4157	2.24478	99.9964	99.8958	99.998	99.1384	99.9568	99.3039	99.7453	99.6717	99.7698	99.9186	99.9382
4158	2.24532	99.9964	99.8958	99.998	99.1386	99.9568	99.3041	99.7453	99.6717	99.7698	99.9186	99.9382
4159	2.24586	99.9964	99.8959	99.998	99.1387	99.9569	99.3043	99.7453	99.6718	99.7699	99.9186	99.9382
4160	2.2464	99.9964	99.8959	99.998	99.1389	99.9569	99.3045	99.7453	99.6718	99.7699	99.9187	99.9382
4161	2.24694	99.9964	99.8959	99.998	99.139	99.9569	99.3047	99.7453	99.6719	99.7699	99.9187	99.9382
4162	2.24748	99.9964	99.896	99.998	99.1392	99.9569	99.3049	99.7453	99.672	99.77	99.9187	99.9382
4163	2.24802	99.9964	99.896	99.998	99.1394	99.9569	99.3051	99.7453	99.6721	99.77	99.9187	99.9382
4164	2.24856	99.9964	99.896	99.998	99.1395	99.9569	99.3053	99.7453	99.6721	99.7701	99.9187	99.9382
4165	2.2491	99.9964	99.8961	99.998	99.1397	99.9569	99.3055	99.7453	99.6722	99.7701	99.9187	99.9382
4166	2.24964	99.9964	99.8961	99.9979	99.1398	99.9569	99.3057	99.7453	99.6723	99.7702	99.9188	99.9383
4167	2.25018	99.9963	99.8961	99.9979	99.14	99.957	99.3059	99.7453	99.6723	99.7702	99.9188	99.9383
4168	2.25072	99.9963	99.8962	99.9979	99.1401	99.957	99.3062	99.7453	99.6723	99.7703	99.9188	99.9383
4169	2.25126	99.9963	99.8962	99.9979	99.1403	99.957	99.3064	99.7452	99.6723	99.7703	99.9188	99.9383
4170	2.2518	99.9963	99.8963	99.9979	99.1405	99.957	99.3067	99.7452	99.6723	99.7703	99.9188	99.9383
4171	2.25234	99.9963	99.8964	99.9979	99.1406	99.957	99.3069	99.7451	99.6723	99.7704	99.9188	99.9383
4172	2.25288	99.9963	99.8964	99.9979	99.1408	99.957	99.3072	99.7451	99.6724	99.7704	99.9188	99.9383
4173	2.25342	99.9963	99.8965	99.9979	99.1409	99.9571	99.3074	99.745	99.6724	99.7704	99.9189	99.9383
4174	2.25396	99.9963	99.8965	99.9979	99.1411	99.9571	99.3076	99.745	99.6724	99.7705	99.9189	99.9383
4175	2.2545	99.9963	99.8966	99.9979	99.1412	99.9571	99.3078	99.745	99.6724	99.7705	99.9189	99.9383
4176	2.25504	99.9963	99.8966	99.9979	99.1414	99.9571	99.308	99.745	99.6725	99.7706	99.9189	99.9383
4177	2.25558	99.9963	99.8966	99.9979	99.1416	99.9571	99.3082	99.745	99.6726	99.7706	99.9189	99.9384
4178	2.25612	99.9963	99.8967	99.9979	99.1417	99.9571	99.3084	99.745	99.6726	99.7707	99.9189	99.9384
4179	2.25666	99.9963	99.8967	99.9979	99.1419	99.9571	99.3086	99.745	99.6727	99.7707	99.919	99.9384
4180	2.2572	99.9963	99.8967	99.9979	99.142	99.9571	99.3088	99.745	99.6728	99.7708	99.919	99.9384
4181	2.25774	99.9963	99.8967	99.9979	99.1422	99.9572	99.309	99.745	99.6729	99.7708	99.919	99.9384
4182	2.25828	99.9963	99.8968	99.9979	99.1423	99.9572	99.3092	99.745	99.6729	99.7709	99.919	99.9384
4183	2.25882	99.9963	99.8968	99.9979	99.1425	99.9572	99.3094	99.745	99.673	99.7709	99.919	99.9384
4184	2.25936	99.9963	99.8969	99.9979	99.1426	99.9572	99.3097	99.745	99.673	99.7709	99.919	99.9384
4185	2.2599	99.9963	99.8969	99.9979	99.1428	99.9572	99.3099	99.7449	99.673	99.771	99.9191	99.9384
4186	2.26044	99.9963	99.897	99.9978	99.1429	99.9572	99.3101	99.7449	99.673	99.771	99.9191	99.9384
4187	2.26098	99.9962	99.897	99.9978	99.1431	99.9572	99.3104	99.7448	99.673	99.771	99.9191	99.9385
4188	2.26152	99.9962	99.8971	99.9978	99.1433	99.9573	99.3106	99.7448	99.673	99.7711	99.9191	99.9385
4189	2.26206	99.9962	99.8971	99.9978	99.1434	99.9573	99.3108	99.7447	99.673	99.7711	99.9191	99.9385
4190	2.2626	99.9962	99.8972	99.9978	99.1436	99.9573	99.3111	99.7447	99.6731	99.7711	99.9191	99.9385
4191	2.26314	99.9962	99.8972	99.9978	99.1437	99.9573	99.3112	99.7447	99.6731	99.7712	99.9191	99.9385
4192	2.26368	99.9962	99.8973	99.9978	99.1439	99.9573	99.3114	99.7447	99.6731	99.7712	99.9192	99.9385
4193	2.26422	99.9962	99.8973	99.9978	99.144	99.9573	99.3116	99.7447	99.6732	99.7713	99.9192	99.9385
4194	2.26476	99.9962	99.8973	99.9978	99.1442	99.9573	99.3118	99.7447	99.6733	99.7713	99.9192	99.9385
4195	2.2653	99.9962	99.8974	99.9978	99.1443	99.9574	99.312	99.7447	99.6734	99.7714	99.9192	99.9385
4196	2.26584	99.9962	99.8974	99.9978	99.1445	99.9574	99.3122	99.7447	99.6735	99.7714	99.9192	99.9385
