TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
32	0.01728	0.121859	0.301846	0.120894	0.706115	0.0548401	0.142295	0.0740106	0.723291	0.44	0.435069	0.0950897	0.260817	0	0	1.04829	0.0373923	0.035246	0.497626	0.0253864	0.00291553	0.264159	0.124082	0.0874392	0.0357146	0.0632889	0.059179	0.122588	2.86818	0.0127935	0.0868112	0.106971	1.42	0.989974	5.09396	0.173005	1.05216	0.595231	4.63687
33	0.01782	0.125302	0.303076	0.123023	0.711828	0.0556756	0.147096	0.0753864	0.712429	0.44	0.44074	0.0932424	0.263278	0	0	1.05011	0.0388378	0.0344262	0.50969	0.0222022	0.00306237	0.268887	0.134929	0.0886352	0.0371652	0.064716	0.0605415	0.123898	2.8621	0.0131942	0.0874511	0.107757	1.42	0.991106	5.10885	0.177514	1.05507	0.608243	4.69891
34	0.01836	0.12871	0.30401	0.125083	0.716419	0.0560348	0.151889	0.0767211	0.709666	0.44	0.44618	0.0914254	0.265614	0	0	1.05168	0.0386076	0.0336346	0.521878	0.0214649	0.00321164	0.273503	0.143476	0.0896233	0.0386144	0.0715351	0.061883	0.125158	2.85732	0.0135849	0.0880487	0.108424	1.42	0.991887	5.1212	0.182072	1.05758	0.621032	4.7598
35	0.0189	0.132079	0.304589	0.127078	0.720173	0.0559642	0.156651	0.0780122	0.708736	0.44	0.451402	0.0897288	0.267911	0	0	1.05283	0.0385651	0.032909	0.53409	0.0228797	0.00335756	0.278023	0.149318	0.0907022	0.0400427	0.0760845	0.0632049	0.126366	2.85408	0.0139654	0.0886053	0.108822	1.42	0.992714	5.12508	0.186648	1.05957	0.633573	4.81867
36	0.01944	0.135408	0.304862	0.129013	0.723665	0.0560641	0.161369	0.0792642	0.702342	0.44	0.456411	0.0881874	0.270218	0	0	1.05372	0.0401122	0.0322591	0.54612	0.0239069	0.00350159	0.282447	0.152873	0.0918591	0.0414448	0.0744584	0.0645091	0.12754	2.85219	0.0143382	0.0891244	0.109106	1.42	0.993773	5.12445	0.191147	1.06099	0.645863	4.87497
37	0.01998	0.138693	0.304901	0.130893	0.727152	0.0567144	0.166038	0.0804847	0.689997	0.44	0.461227	0.086801	0.272544	0	0	1.05464	0.042923	0.0316839	0.557904	0.0229131	0.00363946	0.286784	0.154524	0.0928517	0.0428146	0.0702873	0.0657973	0.128681	2.85047	0.0147039	0.0896108	0.10952	1.42	0.995119	5.12735	0.195521	1.0616	0.657814	4.92891
38	0.02052	0.141927	0.304711	0.132717	0.730443	0.0577149	0.170647	0.0816764	0.677456	0.44	0.465857	0.0856026	0.274924	0	0	1.05571	0.0454493	0.031191	0.569565	0.0207912	0.00377412	0.291046	0.154515	0.0935171	0.0441492	0.0695699	0.0670704	0.129794	2.84893	0.01506	0.0900684	0.110157	1.42	0.996881	5.13677	0.199816	1.06112	0.669411	4.981
39	0.02106	0.145104	0.30428	0.134484	0.733158	0.0586337	0.17518	0.0828378	0.669735	0.44	0.470315	0.0846318	0.277412	0	0	1.05679	0.047063	0.0307983	0.581249	0.0194078	0.00390561	0.295242	0.152624	0.0939412	0.0454358	0.0731809	0.0683281	0.130892	2.84784	0.0154035	0.0904986	0.110885	1.42	0.999285	5.14805	0.204102	1.05964	0.68062	5.03133
40	0.0216	0.148221	0.303575	0.136193	0.735215	0.0591874	0.179617	0.0839656	0.666095	0.44	0.474611	0.0839315	0.280064	0	0	1.05771	0.0478708	0.0305192	0.592967	0.0196723	0.00402679	0.299381	0.148743	0.0943425	0.0466641	0.0777797	0.0695708	0.131974	2.84764	0.0157331	0.0909022	0.111517	1.42	1.00257	5.15572	0.2084	1.05739	0.691472	5.07946
41	0.02214	0.15128	0.302642	0.137848	0.736933	0.0596168	0.183955	0.085061	0.66162	0.44	0.478752	0.083523	0.282902	8.07008e-005	0	1.05842	0.0491853	0.0303566	0.604603	0.0206053	0.00414209	0.303466	0.143103	0.0948253	0.047831	0.0787319	0.0707996	0.133046	2.84861	0.0160505	0.0912806	0.112021	1.42	1.0068	5.15865	0.212667	1.05458	0.701971	5.12488
42	0.02268	0.154282	0.301545	0.139454	0.738612	0.0602321	0.188189	0.0861283	0.653377	0.44	0.482742	0.0833733	0.28592	0.000373829	0	1.05907	0.0513573	0.030299	0.616046	0.020602	0.00424871	0.307487	0.136326	0.0953088	0.0489364	0.0766701	0.0720149	0.134104	2.84996	0.0163571	0.0916364	0.112529	1.42	1.01194	5.16132	0.21685	1.05108	0.71211	5.16753
43	0.02322	0.157228	0.300351	0.141011	0.740291	0.0611513	0.192329	0.0871719	0.642986	0.44	0.486592	0.0834597	0.2891	0.000546877	0	1.05979	0.053846	0.0303353	0.627301	0.0195284	0.00435253	0.311453	0.128772	0.0956497	0.0499846	0.0740107	0.073217	0.135144	2.85125	0.0166535	0.0919724	0.113149	1.42	1.01785	5.16743	0.220945	1.04683	0.721848	5.20771
44	0.02376	0.160118	0.299077	0.14252	0.741747	0.0620688	0.196376	0.0881919	0.634509	0.44	0.490304	0.0837662	0.292435	0.000611275	0	1.06058	0.0555659	0.0304541	0.638461	0.0181697	0.00444638	0.315363	0.12076	0.0958144	0.0509775	0.074085	0.074406	0.136176	2.85258	0.0169387	0.0922903	0.113844	1.42	1.02453	5.17698	0.224997	1.04199	0.731214	5.24576
45	0.0243	0.162951	0.297736	0.143981	0.742809	0.0627846	0.200323	0.0891868	0.62936	0.44	0.493883	0.0842863	0.295936	0.000571653	0	1.06133	0.056588	0.0306572	0.649582	0.0176214	0.00453615	0.319221	0.11229	0.0959138	0.0519124	0.0759353	0.0755811	0.13719	2.85408	0.0172117	0.0925904	0.114507	1.42	1.03196	5.18602	0.229041	1.03684	0.740245	5.2816
46	0.02484	0.165732	0.296337	0.145395	0.743557	0.0632827	0.20418	0.0901558	0.625945	0.44	0.497339	0.0850082	0.299593	0.000438756	0	1.06192	0.0572231	0.0309337	0.66063	0.0179854	0.00461757	0.323021	0.103449	0.096064	0.0527925	0.0768892	0.0767423	0.138193	2.85608	0.0174734	0.0928732	0.115034	1.42	1.04012	5.19194	0.233069	1.03142	0.748946	5.31505
47	0.02538	0.168466	0.294946	0.146764	0.744222	0.0636861	0.207943	0.0911001	0.620867	0.44	0.500664	0.0858927	0.303377	0.000241798	0	1.06242	0.0582442	0.0312687	0.67151	0.0182577	0.00469363	0.326762	0.0946955	0.0962836	0.0536221	0.0750499	0.0778895	0.13918	2.85839	0.0177257	0.0931399	0.11547	1.42	1.04885	5.19584	0.237049	1.02603	0.757354	5.34603
48	0.02592	0.171156	0.293607	0.148093	0.744945	0.0642343	0.21164	0.0920234	0.613821	0.44	0.503864	0.0868921	0.30725	0	0	1.06291	0.0595789	0.0316436	0.68218	0.0178037	0.00476727	0.330433	0.0864199	0.0964882	0.0544091	0.0717145	0.0790226	0.140136	2.86041	0.0179705	0.093392	0.115886	1.42	1.05795	5.20064	0.240958	1.02068	0.765488	5.37464
49	0.02646	0.173808	0.292361	0.149381	0.745687	0.0648496	0.215271	0.0929269	0.606508	0.44	0.506946	0.0879637	0.311171	0	0	1.06344	0.0606583	0.032041	0.692675	0.0167478	0.00483565	0.334041	0.0788765	0.0966035	0.0551635	0.0692092	0.0801414	0.141073	2.86224	0.0182079	0.093631	0.116335	1.42	1.06726	5.20795	0.24481	1.01537	0.773337	5.40129
50	0.027	0.176422	0.291204	0.150629	0.746283	0.0653903	0.21885	0.09381	0.601179	0.44	0.509907	0.0890758	0.315117	0	0	1.06399	0.0611991	0.0324466	0.703043	0.0159351	0.00490027	0.337573	0.0721079	0.0966532	0.0558894	0.0681241	0.0812454	0.141977	2.86367	0.0184384	0.0938576	0.116765	1.42	1.07665	5.21638	0.248633	1.0102	0.780953	5.4262
51	0.02754	0.179003	0.29016	0.151837	0.746709	0.0656981	0.222379	0.0946718	0.597552	0.44	0.512752	0.0902067	0.319065	0	0	1.06446	0.06117	0.0328549	0.713308	0.0156236	0.00496405	0.34103	0.0662036	0.0967083	0.0565908	0.0673764	0.0823338	0.142849	2.86508	0.0186619	0.0940718	0.1171	1.42	1.08601	5.22342	0.252439	1.0054	0.788384	5.44944
52	0.02808	0.181556	0.289227	0.153007	0.747059	0.0658757	0.225873	0.0955121	0.594178	0.44	0.515481	0.0913249	0.322986	0	0	1.06486	0.0611885	0.0332514	0.723422	0.0156723	0.00502557	0.344414	0.061144	0.0968188	0.0572743	0.0658377	0.0834066	0.143696	2.86636	0.0188799	0.094274	0.117328	1.42	1.09526	5.22848	0.256218	1.00106	0.79561	5.47097
53	0.02862	0.184086	0.288434	0.154142	0.747489	0.0660656	0.229344	0.0963323	0.589514	0.44	0.518099	0.0923948	0.326847	0	0	1.0652	0.0614023	0.0336257	0.73334	0.015535	0.0050863	0.347713	0.0571724	0.0969629	0.057947	0.0625652	0.0844635	0.144493	2.86748	0.0190941	0.0944651	0.117484	1.42	1.10419	5.23285	0.259948	0.997191	0.802705	5.49088
54	0.02916	0.186595	0.287791	0.155243	0.748035	0.0662987	0.232803	0.0971339	0.583893	0.44	0.5206	0.0933776	0.33061	0	0	1.06557	0.0616261	0.0339587	0.743056	0.0148175	0.00514769	0.350926	0.0543814	0.0970799	0.0586179	0.0589862	0.0855045	0.145263	2.86817	0.0193054	0.0946463	0.117628	1.42	1.11268	5.2383	0.263622	0.993839	0.809662	5.50942
55	0.0297	0.189088	0.287309	0.156312	0.748583	0.0665352	0.236258	0.0979176	0.578482	0.44	0.523	0.0942529	0.334248	0	0	1.06596	0.061595	0.0342471	0.75261	0.0139306	0.00520971	0.354052	0.0527828	0.097135	0.0592901	0.0562969	0.0865293	0.145982	2.86841	0.019514	0.0948181	0.117764	1.42	1.12059	5.24515	0.267258	0.990961	0.816485	5.52695
56	0.03024	0.191564	0.286964	0.157347	0.749131	0.0666773	0.239712	0.0986825	0.574528	0.44	0.525292	0.0950074	0.33774	0	0	1.06636	0.0612453	0.034486	0.76203	0.0132954	0.00527382	0.357093	0.0522447	0.0971527	0.0599693	0.0548432	0.0875376	0.146662	2.86822	0.01972	0.0949809	0.117865	1.42	1.1279	5.25199	0.27087	0.988602	0.823213	5.54358
57	0.03078	0.194028	0.286735	0.158351	0.749616	0.0667174	0.243176	0.0994278	0.571343	0.44	0.527475	0.0956312	0.341083	0	0	1.0667	0.0606722	0.034671	0.771318	0.0130623	0.00533853	0.360046	0.0526449	0.0971812	0.0606574	0.0531044	0.0885293	0.147304	2.86803	0.0199238	0.0951348	0.117894	1.42	1.13452	5.25749	0.27446	0.986846	0.82988	5.55934
58	0.03132	0.196481	0.286629	0.159325	0.750145	0.0666536	0.246653	0.100154	0.567733	0.44	0.529556	0.0961119	0.344259	0	0	1.067	0.0603027	0.0348014	0.780446	0.0128198	0.00540385	0.362908	0.0538682	0.0972278	0.0613581	0.0507325	0.0895045	0.147901	2.86752	0.0201262	0.0952803	0.117859	1.42	1.14045	5.26205	0.278015	0.985679	0.836486	5.57432
59	0.03186	0.198925	0.286642	0.160271	0.750776	0.0666961	0.25015	0.100863	0.562944	0.44	0.531545	0.0964436	0.347257	0	0	1.06731	0.0600185	0.0348715	0.789399	0.0123902	0.00547407	0.365681	0.0559746	0.0972591	0.0620739	0.0476279	0.0904634	0.148453	2.86678	0.0203278	0.0954181	0.117803	1.42	1.14561	5.26647	0.281528	0.984928	0.843018	5.58866
60	0.0324	0.20136	0.286743	0.161189	0.751477	0.0667333	0.253667	0.101554	0.558125	0.44	0.533439	0.0966208	0.350058	0	0	1.06763	0.0597177	0.0348841	0.798196	0.0116378	0.00554627	0.368367	0.0588381	0.0972326	0.0628077	0.0451782	0.0914061	0.148969	2.8658	0.0205288	0.0955489	0.117759	1.42	1.14997	5.2719	0.284996	0.984651	0.849507	5.6025
