TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
30	0.0162	0.0201187	0.0148142	0.0282787	0.0453806	0.0440238	0.0417621	0.0679242	0.0646844	0.0620226	0.0143249	0.01983	0.0184457	0.0215326	0.0198078	0.0291336	0.0331701	0.0217741	0.0522454	0.0494688	0.0110476	0.0158215	0.0208419	0.0517506	0.00939417	0.0519844	0.0230073	0.0179006	0.0450238	0.0351999	0.0481986	0.0406767	0.0416753	0.0267626	0.0468057	0.047852	0.0355662	0.04108	0.0394914
31	0.01674	0.0201189	0.0148139	0.0282998	0.0454058	0.0440653	0.0417617	0.0679248	0.0646825	0.0620311	0.0143249	0.0198304	0.0184461	0.0215327	0.0198077	0.0291583	0.0332052	0.0217743	0.0522549	0.0494801	0.0110476	0.0158215	0.0208414	0.0517635	0.00939399	0.0519955	0.0230188	0.0179006	0.0450166	0.0352181	0.0482364	0.0407145	0.041673	0.0267635	0.0467983	0.0478521	0.0355593	0.0410738	0.0394816
32	0.01728	0.0201197	0.014814	0.0283211	0.0454314	0.0441083	0.0417619	0.0679313	0.0646823	0.0620312	0.0143248	0.0198303	0.0184459	0.0215329	0.0198078	0.0291841	0.0332404	0.0217743	0.0522652	0.0494839	0.0110476	0.0158214	0.0208416	0.0517658	0.00939405	0.0520074	0.0230302	0.0179006	0.0450089	0.0352369	0.0482755	0.0407537	0.0416714	0.0267632	0.0467984	0.0478522	0.0355525	0.0410677	0.0394729
33	0.01782	0.0201205	0.0148143	0.0283413	0.0454557	0.0441515	0.0417623	0.0679362	0.0647019	0.0620313	0.0143248	0.0198298	0.0184454	0.0215331	0.0198079	0.0292102	0.0332738	0.0217739	0.0522933	0.0494877	0.0110476	0.0158213	0.0208421	0.0517647	0.00939426	0.0520369	0.0230409	0.0179005	0.0450011	0.0352547	0.0483148	0.0407932	0.041687	0.0267621	0.0467986	0.0478679	0.0355457	0.0410616	0.0394658
34	0.01836	0.0201225	0.0148147	0.0283629	0.0454816	0.0441924	0.0417627	0.0679318	0.0647006	0.0620467	0.0143247	0.0198293	0.0184449	0.0215336	0.019808	0.029235	0.0333088	0.0217736	0.0523022	0.0495048	0.0110477	0.0158211	0.0208427	0.051786	0.00939449	0.0520474	0.0230516	0.0179004	0.0449936	0.0352745	0.048352	0.0408306	0.0416853	0.0267609	0.0467851	0.0478692	0.0355393	0.0410559	0.0394557
35	0.0189	0.0201253	0.0148155	0.0283848	0.0455078	0.0442352	0.0417638	0.0679374	0.0647005	0.062048	0.0143247	0.0198281	0.0184435	0.0215343	0.0198083	0.0292612	0.033344	0.0217727	0.0523112	0.0495094	0.0110477	0.0158208	0.020844	0.0517899	0.00939504	0.0520578	0.0230621	0.0179003	0.0449855	0.0352949	0.048391	0.0408698	0.0416831	0.026758	0.0467841	0.0478694	0.0355329	0.0410501	0.0394471
36	0.01944	0.0201284	0.0148166	0.0284063	0.0455335	0.0442782	0.0417653	0.0679429	0.0647085	0.0620481	0.0143245	0.0198264	0.0184418	0.0215351	0.0198086	0.0292877	0.0333784	0.0217716	0.0523273	0.0495129	0.0110477	0.0158205	0.0208458	0.0517909	0.00939577	0.0520753	0.0230721	0.0179002	0.0449771	0.0353153	0.0484301	0.0409093	0.0416881	0.0267541	0.0467842	0.0478757	0.0355267	0.0410445	0.0394396
37	0.01998	0.0201321	0.0148178	0.0284277	0.0455592	0.0443201	0.041767	0.0679438	0.0647189	0.0620544	0.0143244	0.0198245	0.0184397	0.021536	0.0198091	0.0293137	0.0334123	0.0217703	0.0523454	0.0495217	0.0110478	0.0158202	0.0208481	0.051799	0.00939662	0.0520947	0.0230816	0.0179	0.0449689	0.0353359	0.0484682	0.0409478	0.0416957	0.0267497	0.0467789	0.0478849	0.0355207	0.0410392	0.0394318
38	0.02052	0.0201368	0.0148193	0.02845	0.0455858	0.0443613	0.041769	0.0679436	0.0647175	0.0620633	0.0143243	0.0198223	0.0184373	0.0215372	0.0198096	0.0293395	0.0334472	0.0217688	0.0523522	0.0495327	0.0110478	0.0158197	0.0208504	0.0518126	0.00939762	0.0521029	0.023091	0.0178998	0.0449606	0.0353578	0.0485058	0.0409859	0.0416928	0.0267444	0.046771	0.047885	0.035515	0.041034	0.039423
39	0.02106	0.0201422	0.0148212	0.0284724	0.0456125	0.0444036	0.0417715	0.0679495	0.0647178	0.0620634	0.0143241	0.0198194	0.0184342	0.0215386	0.0198102	0.0293663	0.033482	0.0217668	0.0523598	0.0495358	0.0110479	0.0158192	0.0208535	0.0518149	0.0093989	0.0521118	0.0231002	0.0178996	0.0449518	0.0353802	0.0485443	0.041025	0.0416907	0.0267377	0.0467711	0.0478851	0.0355094	0.0410289	0.0394154
